external_id,front_text,back_text
4797,contribue,contributes
4798,producteurs,producers
4799,expertise,expertise
4800,compagnies,companies
4801,traversant; traversée,crossing
4802,préoccupations,concerns
4804,aides,aids
4806,serpent,snake
4807,enquêtes,surveys
4808,inclus,included
4809,tribunaux,courts
4811,apparente,related
4812,serment,oath
4813,espérant,hoping
4815,trad,translation
4816,coffre,chest
4817,embrassa,kissed
4818,posséder,own
4820,bœuf,beef
4821,clan,clan
4822,tenaient,were holding
4823,fermement,firmly
4824,bu,drank
4825,illustration,drawing
4826,pasteur,pastor
4827,pédagogique,pedagogic
4828,févr,Feb
4829,pomme,apple
4830,loger; loge,lodge
4831,conte,tale
4832,flotte,fleet
4834,maritime; maritimes,maritime
4836,tarifs,prices
4837,éclata,burst
4838,immigration,immigration
4839,briser,to break
4840,grève,strike
4841,sénat,senate
4842,provisoire,provisional
4843,effectue; effectué; effectuée; effectuées,carried out
4844,adversaires,opponents
4845,boucle,loop
4846,remplacé,replaced
4848,belge,Belgian
4849,respectivement,respectively
4850,glisse,slip
4851,médiation,mediation
4852,détresse,distress
4853,restés,remains
4854,introduire,introduce
4856,géant,giant
4857,circonstance,circumstance
4858,complémentaires,complementary
4860,roche,rock
4862,treize,thirteen
4864,appartenir; appartiennent,belong
4865,séquence,sequence
4866,réservation,reservation
4867,issues,issues
4868,nommer,appoint
4870,blessés,wounded
4871,possèdent,possess
4873,tournait,was turning
4874,monument,monument
4876,citron,lemon
4877,rangs,ranks
4878,jetant,throwing
4880,hésitation,hesitation
4882,souhaitait,wished
4883,interroge; interrogé,interrogates
4884,hôte,host
4889,concernent,concern
4890,émissions,emissions
4891,sors,go outside
4892,vitre,window
4893,chaos,chaos
4894,innombrables,countless
4896,sanction,sanction
4897,disciples,followers
4898,joueurs,players
4899,appuyant,pressing
4900,légal; légale; légales,legal
4901,cuire,bake
4902,contes,tales
4903,monuments,landmarks
4904,Aristote,Aristotle
4905,souvient,remembers
4906,barrière,fence
4907,lumineux; lumineuse,luminous
4908,néant,nil
4909,révision,revision
4911,prétendre,to claim
4912,marié; mariés,married
4913,pacte,pact
4915,pourcentage,percentage
4916,incertitude,uncertainty
4918,entité,entity
4919,sorties,exits
4920,écarter; écarte,dismiss
4921,Cameroun,Cameroon
4922,évoluer,evolve
4923,poulet,chicken
4924,aire,area
4925,manœuvre,maneuver
4926,procurer,procure
4927,impossibilité,impossibility
4929,poches,pockets
4930,farine,plain flour
4931,animation; animations,animation
4932,battant,flying
4933,minuscule,tiny
4934,architecte,architect
4935,rideau,curtain
4936,parcourir,Browse
4937,immeubles,buildings
4940,percevoir,perceive
4944,sépare; séparent; séparé,separate
4946,délégation,delegation
4947,osait; osé,dared
4948,constructions,buildings
4949,étendre,extend
4951,poussant,pushing
4953,mobilisation,mobilization
4954,réglementation,regulations
4955,standard,standard
4956,nôtre,our
4958,savant,learned
4959,pénible,hard
4960,profite,take advantage
4961,descend,go down
4962,disparut,disappeared
4963,correspondent,correspond
4964,dose,dose
4967,député,deputy
4968,délit,offense
4969,monarchie,monarchy
4970,aidé,assistance
4971,librairie,library
4974,étudie; étudié,studied
4976,retira,withdrew
4977,protège; protégé; protégée; protégés,protected
4978,poètes,poets
4979,nucléaire; nucléaires,nuclear
4980,portail,gate
4981,ascenseur,elevator
4982,exemplaire,copy
4984,serrer,to squeeze
4986,dangers,hazards
4987,draps,sheets
4988,servant,serving
4989,déchets,waste
4990,fédération,federation
4991,chantier,worksite
4992,constituée,incorporated
4993,boue,mud
4994,mines,mines
4995,exceptionnel; exceptionnelle,exceptional
4996,collines,hills
4997,spectateurs,spectators
4999,bijoux,jewelry
5000,neutre,neutral
