id,cefr_level,word,wordpl
2765,B1,provincial,"prowincjonalny, regionalny, prowincja"
2766,A2,retired,"emerytowany, na emeryturze"
2767,A1,warrant,"nakaz, poręczenie, rękojmia, gwarancja, zapewnienie, upoważnienie, pełnomocnictwo, ręczyć, gwarantować"
2768,B1,int,"skrót od integer (liczba całkowita), int. – międzynarodowy"
2769,A2,landscape,"krajobraz, pejzaż, układ, krajobrazowy, pejzażowy"
2770,A1,congressional,"kongresowy, sejmowy"
2771,B2,laser,"laser, laserowy"
2772,B1,racial,"rasowy, rasistowski, odnoszący się do rasy"
2773,B2,hell,"piekło, potępienie, piekielny, do diabła! (wykrzyknik)"
2774,A2,gathered,"zebrany, gromadzić, zbierać"
2775,B2,suspended,"zawieszony, zawieszać, przerywać"
2776,B1,confusion,"konfuzja, zmieszanie"
2777,B2,excluded,"wykluczony, wyłączać, wykluczać"
2778,A2,loose,"luźny, swobodny, rozluźniony, luzem, poluzować, odwiązać, puścić, beztroski, luźno"
2779,B1,km,"kilometr, km"
2780,B1,sensitivity,"wrażliwość, czułość, wyczulenie, wnikliwość, wrażliwy"
2781,A2,enormous,"ogromny, wielki"
2782,B1,totally,"całkowicie, zupełnie, totalnie"
2783,B2,disposition,"predyspozycja, usposobienie, rozporządzanie, rozmieszczenie, skłonność"
2784,B2,cabinet,"szafka, kredens, gabinete, rada ministrów, ministerstwo"
2785,A2,socialist,"socjalistyczny, socjalista, socjalistka, socjał"
2786,B1,photographs,"fotografie, zdjęcia"
2787,B1,cement,"cement, cementowy, cementować"
2788,B1,lieutenant,"porucznik, porucznik marynarki, kapitan marynarki"
2789,B1,routine,"procedura, zwykły, porządek, rutyna, rutynowy"
2790,A2,succeeded,"udać się, odnieść sukces, nastąpić (po czymś)"
2791,B2,attendance,"obecność, uczestnictwo, frekwencja, audytorium, widownia, opieka, obsługa, usługa, posługa, uwaga, baczenie"
2792,B1,rational,"racjonalny, wymierny"
2793,B1,hidden,"ukryty, schowany, skryty"
2794,A2,symbol,symbol
2795,A2,pushed,"popchnięty, popychać, pchnąć"
2796,A1,dress,"sukienka, suknia, szata, ubranie, strój, ubierać, opatrywać"
2797,B1,utilization,wykorzystanie
2798,B1,solely,"wyłącznie, jedynie"
2799,B2,unto,"do, ku, aż do, po, dla, według, wobec"
2800,A2,ruling,"decyzja, orzeczenie, werdykt, postanowienie, liniowanie, liniatura"
2801,B1,extraordinary,"niezwykły, nadzwyczajny"
2802,B2,administered,"administrować, zarządzać, podawać, administrowany, zarządzany, podawany"
2803,B1,entity,"istota, jednostka, osoba, podmiot, encja"
2804,A2,fiction,"beletrystyka, literatura piękna, fikcja"
2805,B1,vector,"wektor, nosiciel"
2806,B1,bargaining,negocjacje
2807,B1,prisoners,"więźniowie, osadzeni"
2808,B1,emperor,cesarz
2809,B1,nodded,"skinąć głową, skinął, kiwnął"
2810,B1,log,"kłoda, polano, rejestr, dziennik pokładowy, log, raport, dziennik, ścinać drzewo, logować, rejestrować, notować"
2811,A2,pan,"patelnia, rondel, porcje jedzenia, mieścić się na coś, waga, szalka, muszla klozetowa, panoramować, zjechać, wypłukiwać"
2812,B1,interference,"wtrącanie się, ingerencja, zakłócenie, interferencja"
2813,A1,cap,"czapka, beret, kaszkiet, kapelusz, kaptur, wieko, pokrywa, kapsel, nasadka, czepek, limit, nakładać, przewyższać, kłamać"
2814,B1,molecules,cząsteczki
2815,B1,historic,historyczny
2816,B2,convinced,przekonany
2817,B1,syndrome,"syndrom, zespół"
2818,B1,residential,"mieszkaniowy, mieszkalny"
2819,B2,pulse,"puls, tętno, impuls"
2820,A2,cooling,"chłodzenie, stygnięcie, oziębienie, ochłoda"
2821,A1,saturday,sobota
2822,B1,neutral,"neutralny, obojętny"
2823,B1,bulk,"wielkość, masa, większość, hurt, duży, ilość, objętość"
2824,B2,injection,"zastrzyk, iniekcja, wtrysk"
2825,A1,paint,"farba, malować, pomalować"
2826,B1,proposition,"propozycja, twierdzenie, założenie, zaproponować"
2827,B1,northwest,"północny zachód, północno-zachodni, na północny zachód"
2828,B1,systematic,"systematyczny, planowy, uporządkowany"
2829,A2,mistake,"błąd, pomyłka, pomylić"
2830,B2,conception,"koncepcja, zamysł, zapłodnienie"
2831,B1,serum,surowica
2832,B1,remainder,reszta
2833,B1,partially,częściowo
2834,B1,eliminate,"eliminować, wykluczać, likwidować, zlikwidować"
2835,B2,incurred,"poniesiony, ponosić, narazić się na"
2836,A2,crowd,"tłum, gromadzić się, tłoczyć się, napierać, zbliżać się do kogoś"
2837,B1,biology,biologia
2838,A1,desk,"biurko, ławka szkolna"
2839,B1,mayor,"burmistrz, prezydent miasta"
2840,B1,taxpayer,podatnik
2841,B1,comfort,"komfort, wygoda, udogodnienie, otucha, pociecha, zapewniać, pocieszać"
2842,B2,perceived,"postrzegany, postrzegać, dostrzegać, pojmować"
2843,B2,supplement,"uzupełnienie, suplement, uzupełniać, dopełniać"
2844,A1,tomorrow,jutro
2845,A1,grey,"szary, siwy, (kolor) szary, szarzeć, poszarzeć, siwieć, osiwieć"
2846,A2,satisfy,"satysfakcjonować, zadowalać, zaspokajać, spełniać, uwalniać od wątpliwości"
2847,A1,pocket,"kieszeń, kieszonkowy"
2848,B1,productive,"wydajny, produktywny, urodzajny, płodny, owocny"
2849,B1,interface,"interfejs, sprzęgać, łączyć"
2850,B2,assessed,"oceniony, oceniany, wyceniony, oceniać, ocenić, oszacować, szacować"
2851,B1,victim,ofiara
2852,A1,cape,"peleryna, przylądek"
2853,A2,imagination,"wyobraźnia, urojenie"
2854,A2,somewhere,"gdzieś, dokądś"
2855,B2,initiative,"inicjatywa, przedsiębiorczość, rzutkość, początkowy"
2856,A1,writes,"pisze, pisać"
2857,A2,favour,"faworyzować, sprzyjać, przysługa, uprzejmość"
2858,B1,brazil,Brazylia
2859,A1,fever,gorączka
2860,B2,infant,"niemowlę, początkujący, niepełnoletni"
2861,B1,platform,"peron, platforma, podium, platforma polityczna"
2862,B1,suspension,"zawieszenie, wstrzymanie, suspensja"
2863,B1,demonstration,"demonstracja, pokaz, udowodnienie, wykazanie"
2864,A1,uncle,"wujek, wuj, stryjek, stryj"
2865,B1,universe,wszechświat
2866,B2,crew,"załoga, ekipa, obsada filmowa, banda"
2867,B1,possess,"posiadać, mieć, opętać"
2868,A2,belonging,"własność, rzecz należąca, dobytek"
2869,B1,diagram,"diagram, wykres"
2870,B1,herein,tu
2871,A1,monday,poniedziałek
2872,A2,pc,"komputer osobisty, PC"
2873,B1,pale,"blady, wyblakły, słaby, kiepski, blednąć, zblednąć"
2874,B2,seal,"foka, pieczęć, uszczelka, pieczętować, uszczelniać"
2875,A1,buying,"kupowanie, nabywanie"
2876,B1,oklahoma,Oklahoma
2877,B1,kentucky,Kentucky
2878,B1,colony,kolonia
2879,B1,secret,"sekret, tajemnica, sekretny, tajemniczy"
2880,B2,versus,"kontra, przeciw, a, w przeciwieństwie do"
2881,A2,wider,szerszy
2882,B1,simulation,"udawanie, symulacja"
2883,A2,precise,"dokładny, precyzyjny, skrupulatny"
2884,B2,expectations,oczekiwania
2885,A1,yours,"twój, swój, wasz"
2886,A1,everybody,wszyscy
2887,B2,allied,"sprzymierzony, pokrewny, sojuszniczy"
2888,B1,deed,"czyn, uczynek, akt prawny, dokument, wyczyn, postępek"
2889,B1,immigration,imigracja
2890,B1,sacred,"święty, uświęcony, poświęcony, nienaruszalny, sakralny"
2891,A2,surprised,"zdziwiony, zaskoczony"
2892,A1,airport,"lotnisko, port lotniczy, lotniczy"
2893,A1,butter,"masło, smarować"
2894,B1,altogether,"całkowicie, zupełnie, razem, ogółem"
2895,A2,laughed,śmiać się
2896,B2,comprising,"obejmujący, składający się z"
2897,A2,tip,"czubek, napiwek, wskazówka, wysypisko śmieci, cynk, informacja, uzyskać, poufnie, wlewać, wylewać, przelewać, wysypywać, wyrzucać, przechylić, wychylić, przeważyć"
2898,A1,classroom,"klasa, sala lekcyjna"
2899,B2,computed,"obliczony, wyliczony"
2900,B1,tract,"traktat, rozprawa, połać, obszar, przewód"
2901,A2,max,"maksimum, maksymalnie"
2902,B2,injured,"ranny, kontuzjowany, poszkodowany"
2903,B2,fiber,włókno
2904,B1,kg,kilogram
2905,B1,jean,"drelich, dżins, jeansowy, dżinsowy"
2906,B1,reputation,"reputacja, dobre imię"
2907,B1,wright,"fachowiec, wykonawca, mechanik"
2908,B2,inspector,"inspektor, inspektorka, kontroler"
2909,B2,thesis,"teza, rozprawa, praca dyplomowa"
2910,B2,interpreted,"interpretowany, zinterpretowany"
2911,A2,shut,"zamykać, zatrzaskiwać"
2912,B1,organ,"narząd, organ, organy, organ wykonawczy, organ władzy"
2913,B1,varies,"różnić się, wahać się, zmieniać się"
2914,B1,ye,wy
2915,A2,earned,"zarobić, zasłużony"
2916,A2,rating,"ocena, wskaźnik, współczynnik, zaszeregowanie"
2917,B1,ethics,etyka
2918,A1,beings,istoty
2919,B1,publishers,wydawcy
2920,B2,attributed,"przypisywać, przypisany"
2921,A1,insured,"ubezpieczony, ubezpieczona"
2922,B2,competent,"kompetentny, fachowy, właściwy, znać się na rzeczy"
2923,B1,preserved,"zachowany, konserwowany"
2924,B1,termination,"zakończenie, wygaśnięcie, rozwiązanie umowy, aborcja"
2925,B1,franklin,"wolny kmieć, właściciel ziemski"
2926,B1,exploration,"badanie, eksploracja"
2927,B1,con,"oszukiwać, nabierać, naciągać, przekręt, skazaniec"
2928,B1,semi,"bliźniak, dom bliźniaczy, bliźniaczy"
2929,A2,instant,"chwila, błyskawiczny, natychmiastowy"
2930,A1,surprise,"niespodzianka, zaskoczenie, zaskoczyć, być zaskoczonym"
2931,B1,transit,"przejazd, przewóz, tranzyt, przejeżdżać, przewozić, transportować, tranzytowy"
2932,A2,pride,"duma, chluba, pycha, buta, wyniosłość, stado lwów, lew"
2933,B1,escape,"ucieczka, uciekać, unikać, ulatywać"
2934,B1,lumber,"tarcica, wycinać, wycinka, człapać"
2935,B1,preservation,"zachowanie, ochrona, zakonserwowanie"
2936,A2,stomach,"żołądek, brzuch, apetyt, chęć, strawić, ścierpieć, znieść"
2937,B1,allocation,"przydział, przydzielenie, przysądzenie, alokacja, umiejscowienie, przeznaczenie"
2938,B1,indication,"znak, wskazówka, oznaka, wskazywanie, oznaczanie"
2939,B2,ease,"łagodzić, uspokajać się, uprościć, słabnąć, złagodnieć, zelżeć, działać z łatwością, beztroska, relaks"
2940,A1,pick,"elita, kilof, wybór, wykałaczka, plektron, kostka gitarowa, wyciągać, zbierać, wybierać, dziobać"
2941,B1,merchant,"kupiec, handlarz, handlowiec, kupiecki, handlowy"
2942,A2,dam,"tama, zapora, samica, rodzicielka, karmić, powstrzymywać uczucia"
2943,B2,exclusively,wyłącznie
2944,B2,inadequate,"nieodpowiedni, niedostateczny, niewystarczający, nieadekwatny, niewłaściwy"
2945,A2,violent,"brutalny, gwałtowny, z użyciem przemocy"
2946,A2,convenient,"wygodny, dogodny, poręczny"
2947,B2,implement,"wprowadzić w życie, zastosować, zaimplementować, narzędzie, przyrząd, sprzęt"
2948,A2,appreciate,doceniać
2949,B1,algorithm,algorytm
2950,B1,personally,osobiście
2951,B1,tion,cja
2952,B2,aluminum,glin
2953,A2,nobody,nikt
2954,A2,slave,"niewolnik, niewolnica"
2955,B2,serial,"seryjny, serial"
2956,B2,flexible,"giętki, elastyczny"
2957,A1,turkey,"indyk, idiota, porażka"
2958,B1,incidence,"częstość, częstotliwość, padanie"
2959,B1,massive,"masywny, ogromny"
2960,B1,diffusion,"rozprzestrzenianie, rozpowszechnianie, dyfuzja, rozpraszanie"
2961,B1,breeding,"hodowla, rozmnażanie, wychowanie"
2962,B1,baker,"piekarz, piekarka"
2963,B1,darkness,"ciemność, mrok"
2964,B2,ridge,"grzbiet, wał, pasmo górskie, grzbiet oceaniczny"
2965,B1,remedy,"lekarstwo, remedium, środek zaradczy, zaradzać"
2966,B2,numerical,numeryczny
2967,A2,castle,"zamek, wieża, roszada, wykonywać roszadę"
2968,A1,cleaning,"sprzątanie, porządki"
2969,B2,crucial,"krytyczny, istotny, decydujący, kluczowy"
2970,B1,inhabitants,mieszkańcy
2971,B1,protective,ochronny
2972,A2,default,"niewywiązanie się z płatności, zaleganie z płatnością, brak płatności, walkower, domyślna wartość, domyślny, standardowy, zalegać z płatnością, nie uiścić płatności"
2973,A2,leather,"skóra, skórzany"
2974,B2,undoubtedly,niewątpliwie
2975,A1,faster,"szybszy, szybciej"
2976,B2,alliance,"sojusz, przymierze, alians"
2977,A2,automatically,automatycznie
2978,B1,arbitration,arbitraż
2979,B2,dismissed,"zwolniony, oddalony, odrzucony"
2980,A2,wooden,"drewniany, tępy"
2981,B1,grave,"grób, poważny"
2982,B2,fisheries,"rybołówstwo, gospodarka rybna, przemysł rybny"
2983,B2,converted,"przekształcony, nawrócony, zmodyfikowany"
2984,B1,gravity,"grawitacja, ciążenie, siła ciężkości, powaga"
2985,B2,educated,wykształcony
2986,B1,anger,"gniew, złość, oburzenie, gniewać, denerwować, irytować"
2987,A2,desert,"pustynia, opuszczać, porzucić, dezertować"
2988,A2,string,"sznur, sznurek, ciąg, nawlekać, naciągać"
2989,B1,intense,"intensywny, natężony, gwałtowny, silny"
2990,B1,don,"don, pan, don (mafii), przywdziać, wdziać"
2991,B1,definitely,"zdecydowanie, bez wątpienia, na pewno, niewątpliwie"
2992,B1,indirect,pośredni
2993,B2,servant,"służący, sługa"
2994,B2,tail,"ogon, śledzić"
2995,B1,arrest,"areszt, zatrzymanie, aresztować, zatrzymać, powstrzymać"
2996,B1,dividends,dywidendy
2997,A2,anyway,"jednak, jednakże, mimo to, mimo wszystko, w każdym razie"
2998,A1,rats,"szczur, szczury"
2999,B2,strictly,"tylko, wyłącznie, ściśle, dokładnie, surowo"
3000,B1,purely,"wyłącznie, jedynie, tylko, całkowicie, zupełnie, czysto"
3001,A2,mirror,"lustro, zwierciadło, odbijać się, odzwierciedlać, naśladować, kopiować"
3002,B1,deficiency,"wada, brak, niedobór, niedostatek"
3003,A1,seventh,siódmy
3004,A1,fun,"zabawny, radosny, zabawa, ubaw, radość"
3005,B2,subdivision,"podział, pododdział, podpodział"
3006,B2,walker,"piechur, spacerowicz, chodzik"
3007,B2,hunting,"polowanie, łowiectwo"
3008,B1,comply,"dostosować się, zastosować się, przestrzegać"
3009,B1,discourse,"rozprawa, dyskurs"
3010,A2,visitors,"odwiedzający, goście"
3011,A2,pleasant,"przyjemny, miły"
3012,A1,drama,dramat
3013,A2,sake,"dla dobra, ze względu na, w celu, saké"
3014,B1,encountered,"napotkać, napotkany, spotkać"
3015,B2,dear,"drogi, kochany, kosztowny, szanowny, ukochany, kochanie"
3016,B1,inter,"pochować, grzebać"
3017,B2,fate,"przeznaczenie, los, zguba"
3018,B1,ordinance,"zarządzenie, rozporządzenie"
3019,B1,earl,hrabia
3020,B1,majesty,majestat
3021,B1,sole,"podeszwa, jedyny"
3022,B1,negligence,"zaniedbanie, niedbalstwo, lekceważenie, opieszałość"
3023,A1,dad,"tata, tato"
3024,A2,destroy,"niszczyć, poniszczyć, zniszczyć, wyniszczać, niweczyć, burzyć, rujnować"
3025,A2,bush,"krzak, krzew"
3026,A2,fails,"nieudaje się, zawodzi, oblać, nie zdać"
3027,B1,scattered,"rozproszony, rozsiany, rozrzucony"
3028,B1,coordination,"koordynacja, koordynowanie, współdziałanie"
3029,B1,pregnancy,ciąża
3030,A1,writings,pisma
3031,B2,tumor,"nowotwór, guz, nowotworowy"
3032,A1,bath,"wanna, łazienka, kąpiel, kąpać się"
3033,B1,exemption,zwolnienie
3034,B1,isbn,numer ISBN
3035,A2,illegal,"nielegalny, bezprawny, niedozwolony, nieprzepisowy"
3036,B2,fraud,"oszustwo, oszust, oszustka"
3037,A2,throw,"rzucać, rzucić, miotać, ciskać, cisnąć, obrzucać, obrzucić, zrzucać, zrzucić, powalać, powalić, zwalać z nóg, wrzucać, wrzucić, wciskać, naciskać, toczenie na kole garncarskim, rzut"
3038,B1,format,"format, formatować"
3039,A2,brand,"marka, znak towarowy, znak fabryczny, rodzaj, gatunek, pochodnia, żagiew, zarzewie, piętno, znakować, wypalać, oznakować, piętnować"
3040,B2,transmitted,"przesyłać, przekazywać, nadawać, transmitować, przenosić, przekazany"
3041,B1,th,-ty
3042,A1,friday,piątek
3043,B1,un,"ONZ, Organizacja Narodów Zjednoczonych"
3044,B2,implies,"oznaczać, zakładać, sugerować, pociągać za sobą"
3045,B1,tends,"opiekować się, pielęgnować, mieć tendencję"
3046,B2,altered,"zmieniony, zmodyfikowany, przerobiony"
3047,B2,complexity,złożoność
3048,A2,happiness,szczęście
3049,B1,dozen,"tuzin, dwanaście"
3050,A1,hat,"kapelusz, czapka, daszek, cyrkumfleks, akcent cyrkumfleksowy"
3051,A2,buried,"pochować, pochowany, zakopać, zakopany"
3052,B1,satellite,satelita
3053,A2,exhibition,wystawa
3054,A1,hurt,"ranić, zranić, kaleczyć, boleć, sprawiać ból, krzywdzić, ból, uraza, zraniony, ranny"
3055,B1,priest,"kapłan, duchowny, ksiądz"
3056,B1,civilian,"cywil, cywilny"
3057,B1,tiny,maleńki
3058,B1,uncertainty,niepewność
3059,A1,coat,"płaszcz, warstwa, fartuch, powlekać, pokrywać"
3060,A2,anywhere,"gdzieś, gdziekolwiek, wszędzie"
3061,A1,township,"gmina, miasto, dzielnica"
3062,B2,flesh,"ciało, mięso, miąższ, tusza"
3063,B1,rotation,"obrót, rotacja"
3064,B1,premium,"premia, bonus, dopłata, składka ubezpieczeniowa, premiować, o wysokiej jakości, luksusowy"
3065,B1,widespread,"powszechny, rozpowszechniony"
3066,B2,throat,gardło
3067,B1,somehow,jakoś
3068,B2,facilitate,"torować, ułatwiać, upraszczać"
3069,A2,advised,"doradzić, zalecić, poinformować, zawiadomić, zalecany"
3070,B1,correction,"korekta, poprawka, poprawa"
3071,A1,cried,"płakać, łkać, krzyczeć, wykrzyknąć"
3072,B1,defects,"wada, usterka, dezertować"
3073,B1,nutrition,żywienie
3074,B1,sweden,Szwecja
3075,B2,threatened,"zastraszać, grozić, zagrażać, zagrożony"
3076,B2,capability,"zdolność, możliwość"
3077,B1,proud,dumny
3078,B1,emission,emisja
3079,B2,worship,"cześć, kult, czcić, uwielbiać, ubóstwiać"
3080,B1,brick,"cegła, klocek, ceglany, unieruchomić"
3081,A1,guess,"przypuszczenie, domysł, zgadnąć, zgadywać, odgadywać, odgadnąć, domyślać się, przypuszczać, myśleć"
3082,A2,oak,"dąb, dębina, dębowy, leżakować"
3083,B2,illustrations,"ilustracja, ilustracje, obrazek, rysunek"
3084,B2,assured,"zapewnić, zagwarantować, upewnić, zapewniony, pewny siebie"
3085,B1,crystal,"kryształ, krystaliczny, przejrzysty"
3086,A2,essay,"esej, wypracowanie, rozprawka"
3087,B1,lab,"laboratorium, pracownia, laboratoryjny"
3088,B1,thy,twój
3089,B1,equality,równość
3090,B1,neighborhood,"sąsiedztwo, okolica, otoczenie, dzielnica"
3091,B1,empirical,"empiryczny, doświadczalny"
3092,B1,loop,"pętla, oczko, szlufka"
3093,B1,worthy,"zasługujący, godny, wart, warty"
3094,A2,receives,"otrzymywać, przyjmować, dostawać"
3095,B1,cargo,"ładunek, towar"
3096,B1,reliability,"niezawodność, wiarygodność"
3097,B1,chiefly,"przede wszystkim, głównie, zwłaszcza"
3098,B1,whereby,"przez co, dzięki czemu, na mocy czego"
3099,B2,audit,audyt
3100,B2,label,"metka, etykieta, nalepka, etykietować, nalepiać, znakować, określać"
3101,A2,reactor,reaktor
3102,A1,eleven,"jedenaście, 11"
3103,A2,atoms,"atom, atomy"
3104,B2,initiated,"inicjować, zapoczątkować, rozpoczynać, zainicjować, inicjowany, zainicjowany"
3105,B1,mechanics,mechanika
3106,A1,cloud,"chmura, obłok, chmara, zmętnienie, zamglić, zmącić, zaćmić"
3107,B2,navigation,"nawigacja, żegluga, żeglowanie"
3108,B1,sphere,"kula, sfera"
3109,B2,anticipated,"przewidywać, oczekiwać, spodziewać się, oczekiwany, przewidziany"
3110,B1,chloride,chlorek
3111,A1,yesterday,wczoraj
3112,B1,peculiar,"osobliwy, nietypowy, dziwaczny, charakterystyczny, specyficzny, właściwy, szczególny"
3113,B1,alabama,Alabama
3114,A1,smoke,"dym, dymek, papieros, palić, dymić się, wędzić, parować"
3115,A1,players,"gracz, gracze"
3116,B1,monitor,"monitor, dyżurny, przyrząd, urządzenie, monitorować, nadzorować, obserwować"
3117,B1,attachment,"załącznik, przystawka, nasadka, zajęcie (mienia), przywiązanie"
3118,B1,ethical,etyczny
3119,B2,justify,"usprawiedliwiać, uzasadniać"
3120,B1,poland,Polska
3121,B1,receiver,"odbiornik, odbiorca, słuchawka, syndyk, paser, zarządca, likwidator, poborca"
3122,B1,aviation,lotnictwo
3123,B1,reconstruction,rekonstrukcja
3124,B1,configuration,konfiguracja
3125,B1,specialized,"wyspecjalizowany, specjalistyczny"
3126,A2,comfortable,"komfortowy, wygodny"
3127,B1,notwithstanding,"chociaż, pomimo, mimo, jednakże, niemniej jednak"
3128,B1,lift,"winda, podnośnik, dźwig, wyciąg, podniesienie, podnosić, podnieść, dźwignąć, znosić (zakaz), ukraść"
3129,A2,tour,"podróż, wycieczka, podróżować, zwiedzać, objeżdżać"
3130,A2,wool,wełna
3131,B2,gear,"bieg, przerzutka, układ, mechanizm, sprzęt, przybór, ubranie, narkotyk"
3132,A2,battery,"bateria, akumulator, pobicie, zestaw"
3133,B2,philosophical,filozoficzny
3134,B2,assurance,"przekonanie, zapewnienie, ubezpieczenie, asekuracja"
3135,A2,parish,parafia
3136,B1,multi,"wielo-, wielokrotnie"
3137,B1,appreciation,"uznanie, docenienie, wdzięczność, zrozumienie"
3138,B1,utah,Utah
3139,A1,palace,pałac
3140,A2,unnecessary,"niepotrzebny, zbędny"
3141,B1,spatial,przestrzenny
3142,B1,dealers,"handlarz, handlarze, diler, dilerzy, sprzedawca, sprzedawcy"
3143,A1,bottle,"butelka, butelkować"
3144,B1,prosecution,"oskarżenie, oskarżać, ściganie, oskarżyciel, prokurator"
3145,B1,livestock,"zwierzęta gospodarskie, żywy inwentarz, bydło"
3146,A2,presently,"obecnie, w tej chwili"
3147,B1,reservoir,"rezerwuar, zbiornik"
3148,A1,ride,"jechać, jeździć, wozić, przewozić, przejażdżka, jazda"
3149,A2,mobile,"przenośny, ruchomy, mobilny, telefon komórkowy, komórka"
3150,A1,shoes,"but, buty"
3151,B2,certification,"poświadczenie, zaświadczenie, atest, certyfikacja"
3152,B2,genuine,"prawdziwy, oryginalny, szczery"
3153,B2,arch,"łuk, sklepienie, przęsło, łukowy, wyginać, wygiąć"
3154,B1,oxide,tlenek
3155,B1,analyzed,"analizować, analizowany"
3156,B2,verse,"poezja, wiersz, zwrotka, wers, werset"
3157,B1,prize,"nagroda, zdobycz, łup, cenić"
3158,B1,capture,"zdobycie, schwytanie, pojmanie, zbicie (w szachach), kaptaż, zdobywać, chwytać, schwytać, pojmać, zbić, uchwycić, utrwalić (na zdjęciu, na taśmie filmowej, na nagraniu dźwiękowym)"
3159,A1,lessons,"lekcja, lekcje"
3160,B2,constraints,"ograniczenia, warunki"
3161,A1,habits,"nawyk, nawyki, przyzwyczajenie, zwyczaj"
3162,B1,restoration,"odtworzenie, odbudowa, przywrócenie, renowacja, restytucja"
3163,B1,deeper,"głębszy, bardziej intensywny"
3164,B2,detected,"wykryty, zauważony, odkryty"
3165,A2,tied,"związany, zawiązany"
3166,A1,lunch,"lunch, obiad"
3167,A1,shorter,krótszy
3168,B1,pope,papież
3169,B2,testified,"zeznawać, zeznać"
3170,B1,southeast,"południowy wschód, południowo-wschodni, na południowy wschód"
3171,B1,lung,płuco
3172,B1,trail,"ścieżka, trop, szlak, śledzić, tropić"
3173,B2,hardware,"sprzęt, osprzęt komputerowy"
3174,B1,honest,"uczciwy, szczery"
3175,B1,disclosure,"ujawnienie, zdemaskowanie"
3176,B1,organisms,"organizm, organizmy"
3177,A2,elderly,"osoba starsza, osoby starsze, starszy, w podeszłym wieku"
3178,B1,meanwhile,"tymczasem, w międzyczasie, przez ten czas"
3179,B1,constitutes,"stanowi, tworzy, zaliczać do"
3180,B1,rod,"pręt, pręcik, laska, wędka, oś, trzon"
3181,A2,friendship,przyjaźń
3182,B1,freely,"swobodnie, do woli, bez ograniczeń"
3183,B1,zinc,"cynk, cynkować"
3184,B2,innovation,innowacja
3185,A2,apartment,"mieszkanie, apartament"
3186,B1,passion,"pasja, namiętność"
3187,B1,vacuum,"próżnia, odkurzacz, odkurzać"
3188,B2,polish,"polerować, szlifować, wygładzać, pasta polerska, połysk"
3189,B1,urged,"nakłaniać, ponaglać, zachęcać"
3190,B2,purchasing,"zakup, nabywanie"
3191,A2,stayed,"zostać, pozostać, zatrzymać się"
3192,A2,directory,"katalog, spis, książka telefoniczna"
3193,B1,guaranteed,"gwarantowany, zapewniony, zagwarantowany"
3194,B1,rely,"polegać (na), liczyć (na)"
3195,B1,array,"tablica, szyk, zastęp, rozmieszczać, ustawiać w szeregu"
3196,B2,controversy,"dysputa, spór, dyskusja, polemika, kontrowersja"
3197,A2,explains,"wyjaśniać, tłumaczyć"
3198,B1,civilization,cywilizacja
3199,B2,supervisor,"kierownik, kierowniczka, nadzorca, nadzorczyni, inspektor"
3200,B1,lectures,"wykład, wykłady"
3201,B1,glory,"chwała, sława, chluba, zaszczyt, wspaniałość, szczycić się, chwalić się"
3202,B2,presumably,"przypuszczalnie, prawdopodobnie"
3203,A1,terrible,"okropny, straszny"
3204,B2,fox,"lis, podstępny, oszukać, zmieszać, zbijać z tropu"
3205,A1,angry,"zły, rozgniewany, wściekły, zdenerwowany, gniewny"
3206,B2,deficit,"niedobór, deficyt"
3207,B1,thereto,"do tego, przy tym"
3208,B2,divorce,"rozwód, rozwodzić"
3209,B2,enhanced,"ulepszony, wzmocniony, podwyższony"
3210,B1,operative,"operatywny, operacyjny, czynny, sprawny, skuteczny, agent, funkcjonariusz"
3211,B2,justified,"usprawiedliwiony, uzasadniony"
3212,B1,intensive,intensywny
3213,A2,plenty,"mnóstwo, wiele, sporo, obfitość"
3214,B1,isolation,"izolacja, odosobnienie, osamotnienie, separacja, rozdzielenie, oddzielenie"
3215,B2,bid,"oferta, licytacja, stawka, licytować, składać ofertę, nakaz, rozkaz"
3216,B1,wherever,gdziekolwiek
3217,B1,manuscript,"rękopis, manuskrypt"
3218,B2,underground,"podziemie, ruch oporu, podziemny"
3219,A2,magic,"magia, magiczny, czarodziejski, tajemniczy"
3220,B1,cognitive,"kognitywny, poznawczy"
3221,B1,handbook,"podręcznik, przewodnik, poradnik"
3222,B2,withdrawal,"cofnięcie, wycofanie, odwrót, wypłata (z konta), odejście, cofać, wycofywać, wypłacać"
3223,B1,tin,"cyna, puszka, cynować, puszkować"
3224,B2,informal,"potoczny, nieformalny"
3225,A2,beer,"piwo, kufel"
3226,A1,restaurant,restauracja
3227,A1,vegetables,"warzywo, warzywa"
3228,A2,roughly,"około, w przybliżeniu, z grubsza"
3229,B1,arises,"pojawiać się, powstawać, wynikać"
3230,A2,shipments,"przesyłka, przesyłki, dostawa, transport, ładunek"
3231,B1,hung,"powiesić, zawiesić, powieszony"
3232,B1,diverse,"różnorodny, rozmaity"
3233,A1,strict,"surowy, rygorystyczny, ścisły"
3234,B1,memorandum,"memorandum, notatka, memo"
3235,B1,wholesale,"hurtowy, hurtowo, handel hurtowy"
3236,A1,wash,"myć, prać, mycie, pranie"
3237,B2,marginal,"marginalny, marginesowy, znikomy, drugorzędny"
3238,B2,tribes,"plemię, plemiona"
3239,A2,displayed,"wyświetlać, wyświetlony, pokazywać, eksponować"
3240,B1,dedicated,"oddany, dedykowany, wyspecjalizowany, przeznaczony, wydzielony"
