id,cefr_level,word,wordpl
2194,B1,tissue,tkanka; chusteczka higieniczna; bibułka
2195,A2,drawing,rysunek; pinezka; salon
2196,B1,secure,zabezpieczać; from; przeciwko; against; przeciwko; zapewniać sobie; uzyskiwać; przytwierdzać; bezpieczny; zabezpieczony; pewny; dobrze przymocowany; przymocowany; niezagrożony; mocny
2197,A2,being,istota; istniejący; powstać
2198,B2,consent,zgoda; to; na; zgadzać się; to; na; za wspólną zgodą; pełnoletność
2199,B1,valuable,cenny; przedmioty wartościowe
2200,B1,acquired,
2201,B1,scope,możliwość; zakres
2202,A2,fee,opłata; honorarium; gaża
2203,B2,interior,wnętrze; wewnętrzny
2204,A1,jobs,
2205,A1,calls,
2206,A1,chosen,wybrany
2207,B1,districts,
2208,B1,significance,znaczenie
2209,A2,exposure,wystawienie się; wystawienie; ekspozycja; to; na; pokazywanie; opisywanie; zdemaskowanie; zdjęcie; kadr
2210,B1,criteria,
2211,A2,variables,
2212,A2,achieved,
2213,A2,seek,poszukiwać; dążyć; sth; do czegoś; do osiągnięcia czegoś; prosić; sth of sb; kogoś o coś; usiłować; starać się
2214,A1,carrier,bagażnik; transporter; nosiciel; nośnik; torba na zakupy; torba; reklamówka
2215,A2,accounting,
2216,B1,revised,
2217,B1,contents,
2218,A2,ray,promień
2219,A1,becoming,stosowny
2220,A2,extra,dodatkowy; dodatkowo; niezwykle; dodatek; opłata dodatkowa; statysta
2221,B2,creation,
2222,A1,stopped,
2223,B1,fifth,piąty
2224,A1,grown,dorosły
2225,A1,card,karta; legitymacja; przepustka; kartka; widokówka; atut
2226,A2,green,
2227,B2,mine,mój; kopalnia; mina; wydobywać; kopać; for sth; coś; zaminowywać
2228,A2,depends,
2229,A2,dealing,postępowanie; traktowanie; business; interesy
2230,A1,describe,opisywać
2231,A1,camp,obóz; obozować; rozbijać obóz; łóżko składane; obozować; mieszkać w namiocie
2232,B1,plus,plus; dodać; więcej niż; ponad; dodatni; znak dodawania
2233,B1,resource,zasoby
2234,A2,lies,
2235,B2,variation,
2236,B1,diameter,średnica
2237,A2,exists,
2238,B2,campaign,kampania; prowadzić kampanię; for; za
2239,A2,difficulties,
2240,A2,passing,przelotny; chwilowy; mimochodem
2241,A2,inner,wewnętrzny
2242,A1,sister,siostra; starsza pielęgniarka; pielęgniarka; siostrzany; bliźniaczy
2243,B1,vision,obraz; wizja; widzenie
2244,A2,martin,
2245,B1,involving,
2246,A2,danger,niebezpieczeństwo; groźba; zagrożenie
2247,A2,waters,
2248,A1,starting,
2249,A2,israel,Izrael
2250,B1,steam,para; parowy; parować; gotować na parze; wpływać; wjeżdżać; wpływać pod napędem parowym; wjeżdżać pod napędem parowym
2251,A2,achieve,osiągać
2252,B1,delivered,
2253,B1,facility,zdolność; łatwość; urządzenie; ułatwienie
2254,B1,enemy,wróg
2255,B1,unable,nie potrafić zrobić czegoś; nie móc zrobić czegoś
2256,B2,exception,wyjątek; to; od; mieć zastrzeżenia do; z wyjątkiem czegoś; z wyjątkiem; bez wyjątku
2257,A1,discuss,omawiać; dyskutować
2258,A2,software,oprogramowanie
2259,B1,interaction,
2260,B2,navy,marynarka wojenna; marynarka; granatowy
2261,B1,unique,unikalny; unikatowy; wyłączny; ograniczony; to sth; do czegoś; wyjątkowy
2262,B2,advance,nadchodzić; nacierać; posuwać się naprzód; wypłacać; zaliczka; pożyczka; umizgi; postęp; uprzedni; w czołówce; z góry; z wyprzedzeniem
2263,A1,writer,pisarz
2264,A2,wild,dziki; rozszalały; dziwaczny; na oślep; na chybił trafił; dziki stan; pustkowia; odludzie
2265,A2,tradition,tradycja
2266,B2,fluid,ciecz; płyn; płynny; uncja płynu
2267,B1,via,przez
2268,B2,savings,oszczędnośći; oszczędność; rachunek oszczędnościowy
2269,B2,cast,
2270,A1,walk,chodzić; iść; spacerować; wyprowadzać na spacer; przechadzka; spacer; szlak; trasa; ze wszystkich warstw; wychodzić; opuszczać; of sth; z czegoś; strajkować; rzucać; sb; kogoś
2271,B1,efficient,wydajny; efektywny
2272,A2,discovered,
2273,A2,advice,rada
2274,A1,cover,
2275,A2,re,odnośnie; w sprawie
2276,A2,till,aż do; do; kasa; uprawiać
2277,A2,offers,
2278,A2,fairly,dość; uczciwie; naprawdę; fair
2279,B1,curve,
2280,A2,accident,przypadek; wypadek
2281,A2,waiting,"oczekiwanie; ,,Zakaz postoju''; lista oczekujących; poczekalnia"
2282,A2,instruments,
2283,B1,denied,
2284,B1,angle,kąt; narożnik; róg; strona; punkt widzenia; nastawiać; to; na; towards; na; wyczekiwać; for sth; czegoś; pod kątem; nachylony
2285,B1,economics,
2286,A2,refer,wspominać; to sth; coś; nazywać; to sb as sth; kogoś czymś; odnosić się; to sth; do czegoś; zaglądać; to sth; do czegoś; odsyłać; A to B; A do B; kierować; A to B; A do B
2287,B1,concerns,
2288,B1,remove,zabierać; from; z; ściągać; usuwać; from; z
2289,B1,demands,
2290,B2,significantly,
2291,B1,devices,
2292,A2,pre,
2293,B1,distributed,
2294,A2,printing,
2295,B1,organic,organiczny; naturalny
2296,A2,expenditure,wydatki; zużycie
2297,A2,seed,nasienie; zaczątki; zarzewie
2298,B1,comments,
2299,A2,strongly,
2300,A1,choose,wybierać; postanawiać; chcieć; nie ma żadnej różnicy między
2301,A1,grounds,
2302,A2,appendix,
2303,A1,sign,znak; podpisywać się; zrzekać się; potwierdzać przyjęcie; podpisywać kontrakt; wpisywać się; język migowy; zatrudniać się; with sth; u kogoś; wpisywać się; wpisywać się na listę bezrobotnych; wypisywać się; wstępować; zatrudniać się; zatrudniać
2304,A2,russia,Rosja
2305,B1,temporary,czasowy; tymczasowy
2306,B1,sequence,ciąg; sekwencja
2307,B2,route,trasa; linia; droga; sposób; kierować
2308,A2,implementation,przeprowadzenie; urzeczywistnienie; implementacja; wdrożenie
2309,B1,experienced,doświadczony
2310,B2,identification,identyfikacja; zaświadczenie tożsamości; utożsamianie się; with; z
2311,A1,copies,
2312,B1,category,kategoria
2313,A2,signs,
2314,A2,flight,lot; stado; ucieczka; bieg; wzlot; stewardesa; kabina pilota
2315,B2,necessity,konieczność; rzecz nieodzowna; rzecz niezbędna; z konieczności
2316,B2,prime,najwyższy; najważniejszy; najlepszy; znakomity; najlepszy okres; instruować; przygotowywać; sb with sth; kogoś do czegoś; gruntować; premier
2317,B1,declared,
2318,B2,substance,substancja; realność; konkretność; esencja; istota; znaczenie; prawdziwa wartość
2319,B1,losses,
2320,A2,experiences,
2321,B2,dated,przestarzały
2322,B1,currently,
2323,B1,violence,przemoc; gwałtowność
2324,A2,removal,usunięcie; transportowy; przewoźny
2325,A2,hardly,prawie nie; ledwo; niezbyt
2326,B1,suppose,"przypuszczać; myślę, że; myślę; przypuśćmy"
2327,A2,opposite,naprzeciwko; przeciwległy; przeciwny; przeciwieństwo
2328,A1,walked,
2329,B1,desired,
2330,A2,distinct,odrębny; wyraźny
2331,A1,spoke,szprycha
2332,B1,boundary,granica
2333,A2,favor,
2334,A2,carolina,Karolina
2335,A2,ring,
2336,A1,grow,"rosnąć; hodować; nosić; zapuszczać; stawać się; dochodzić; to do sth; do robienia czegoś; narastać; wyrastać; out of; z; out from; z; wzrastać; oddalać się; wyrastać; dorastać; docierać; wyrastać; tracić; wyrastać; dorastać; umacniać się; ,,Nie bądź dzieckiem!''"
2337,B1,confidence,zaufanie; wiara; in sb; w kimś; pewność siebie; sekret; zwierzenie; zdrada zaufania; zwierzać się komuś
2338,A1,twelve,dwanaście
2339,A1,pieces,
2340,A1,ran,
2341,A2,latter,drugi z dwóch; drugi; ostatni; ten drugi; ten ostatni
2342,A1,goals,
2343,B1,stream,nurt; prąd; strumień; potok; spływać strumieniami; ociekać; napływać; wpływać; dzielić na grupy według zdolności; dzielić
2344,B1,permitted,
2345,A1,noise,dźwięk; hałas; szum; zakłócenia
2346,B2,exports,
2347,A2,frame,rama; oprawa; ciało; postura; oprawiać; stanowić oprawę; ujmować; przypisywać winę; montować oskarżenie; usposobienie
2348,A2,roads,
2349,B1,parameters,
2350,B1,belief,wiara; przekonanie; in; w; w przekonaniu; że; nie do wiary
2351,A2,intelligence,inteligencja; wywiad
2352,B1,care,
2353,B2,estimate,szacować; oceniać; szacunek; ocena; kosztorys
2354,B1,instructions,
2355,A2,travel,podróżować; jeździć; przenosić się; przenosić; podróż; biuro podróży; pracownik biura podróży
2356,B1,contrary,odmienny; to; od; różniący się; to; od; na odwrót; przeciwnie; wbrew; przeciwnie; coś innego; coś przeciwnego; dopóki nie dowiem się czegoś innego
2357,B2,parliament,parlament
2358,A1,finished,gotowy; skończony; kończyć z czymś; kończyć
2359,A2,magnetic,magnetyczny
2360,B1,eventually,
2361,A2,florida,Floryda
2362,B2,recommendations,
2363,B1,ad,ogłoszenie
2364,A1,careful,"ostrożny; with sth; z czymś; of sth; z czymś; dokładny; ,,Uważaj!''"
2365,A2,ships,
2366,B2,earnings,zarobki
2367,A2,familiar,znajomy; to; dla; zaznajomiony; obznajomiony; with; z; poufały
2368,A1,train,pociąg; kolejka; tren; tresować; trenować; ćwiczyć; for sth; do czegoś; na coś; szkolić się; szkolić; as sth; na coś; jako coś; pociągiem; koleją
2369,A1,forty,czterdzieści
2370,A2,operated,
2371,A1,thick,gruby; gęsty; głęboki; miało metr głębokości; przygłupi; ciemny; stłumiony; w samym środku; w wirze
2372,B1,opposition,opozycja; przeciwnik
2373,A2,queen,królowa; królowa; hetman
2374,B1,departments,
2375,B2,transition,przejście; zmiana
2376,B1,control,
2377,A2,widely,
2378,A1,corner,
2379,A1,watch,
2380,A1,vote,głos; głosowanie; wybory; liczba głosów; prawo głosu; głosować; for; za; against; przeciw; wotum zaufania
2381,B1,arrangement,
2382,A2,european,europejski; Europejczyk
2383,B1,grants,
2384,A2,asia,Azja; Azja Mniejsza
2385,B1,absolute,całkowity; zupełny; absolutny; absolut
2386,A2,wilson,
2387,A2,francisco,
2388,A1,sight,wzrok; widok; atrakcje; celownik; zaobserwować; zauważać; w zasięgu wzroku; poza zasięgiem wzroku; dostrzegać kogoś; na pierwszy rzut oka; zwiedzać
2389,A1,tool,narzędzie; przestawać pracować
2390,A2,constitutional,konstytucyjny; statutowy; zasadniczy
2391,A2,chain,łańcuch; sieć sklepów; sieć; seria; przykuwać; w niewoli
2392,A2,thousands,
2393,B1,objectives,
2394,B1,crisis,
2395,B1,vessel,
2396,B1,movements,
2397,A1,machines,
2398,B1,narrow,wąski; ciasny; ograniczony; nieznaczny; zwężać się; zwężać; zmniejszać się; przymykać; przymrużać; nieznaczne zwycięstwo; nieznaczna przegrana; prawie niemożliwe wyjście z sytuacji; zawężać
2399,B2,psychology,psychologia; psychika
2400,B1,household,rodzina; domownicy; gospodarstwo; gospodarczy; domowy; obiegowy; powszechnie znany
2401,A2,mean,"znaczyć; oznaczać; Co to znaczy; Co to oznacza?; znaczyć; mieć znaczenie; to sb; dla kogoś; Ten dom wiele dla niego znaczy; mieć na myśli; by; poprzez; Co masz na myśli, gdy to mówisz?; O co ci chodzi, gdy to mówisz?; chcieć; zamierzać; zamierzałem do ciebie zadzwonić; nie żartować; Wychodzę. Nie żartuję; skąpy; podły; małostkowy; wielkość przeciętna; przeciętna; średnia; umiar; powściągliwość; coś ma być; coś ma na celu zrobienie czegoś; coś ma na celu; coś jest przeznaczone dla kogoś; ktoś ma coś robić; ktoś ma coś zrobić; to znaczy"
2402,A2,respondent,
2403,B1,alcohol,
2404,A1,parent,rodzic; rodzice; macierzysty
2405,B2,creek,
2406,B2,comprehensive,wyczerpujący; kompletny; szkoła ogólnokształcąca; szkoła ogólnokształcąca
2407,A2,enforcement,
2408,B2,transmission,przenoszenie; przesyłanie; transmisja
2409,A2,continuing,
2410,B1,registered,polecony
2411,A1,sons,
2412,B1,oxygen,tlen
2413,A1,looks,
2414,A1,circle,okrąg; koło; krąg; balkon; krążyć; okrążać; kręcić się w kółko; zatoczyć pełny krąg
2415,B2,perspective,perspektywa; pogląd; z perspektywy
2416,B1,deal,wymierzać; rozdawać; rozdzielać; to sb; komuś; umowa; rozdanie; wiele; dużo; źle komuś poszło; wielka sprawa; prowadzić; rozdawać; postępować; zajmować się
2417,A2,claimed,
2418,A2,treasury,skarbnica; skarb państwa
2419,B1,literary,literacki; poetycki
2420,A1,gray,
2421,B1,yet,jeszcze; przynajmniej; a jednak; jednak; dotąd; do tej pory; jak dotąd
2422,A2,census,spis ludności; spis
2423,B1,pipe,rura; fajka; piszczałka; kobza; dudy; prowadzić rurami; zapiszczeć; uciszyć się; mrzonka; utopia; rozpocząć
2424,A2,allows,
2425,A2,ahead,w przód; przed; naprzód; prowadzący
2426,A2,degrees,
2427,B1,committed,
2428,B1,observation,obserwacja; spostrzeżenie; spostrzegawczość
2429,B2,contemporary,współczesny; ówczesny
2430,B1,electron,elektron
2431,A1,sitting,tura; sesja; obrady; aktualny
2432,B1,holy,święty
2433,A1,birds,
2434,A2,images,
2435,B2,preliminary,wstępny; wstępne czynności
2436,B2,profits,
2437,B1,behalf,
2438,A1,programme,program; programowy
2439,A2,leads,
2440,A2,ibid,
2441,A2,thereby,skutkiem tego; przez to
2442,A1,williams,
2443,B1,concluded,
2444,B1,wire,drut; kabel; telegram; wiązać drutem; wiązać; to sth; do czegoś; łączyć; podłączać; telegrafować
2445,B1,vehicles,
2446,A1,ended,
2447,A1,indians,
2448,A1,ideal,ideał; idealny; for; do
2449,B1,obviously,oczywiście; w sposób oczywisty
2450,B2,mill,młyn; młynek; zakłady; zakład; mleć; mielić
2451,B1,tend,skłaniać się; to do sth; do robienia czegoś; zajmować się; opiekować się; zwykle coś robić; zazwyczaj chodzę późno spać
2452,B1,flat,płaski; spłaszczony; bez powietrza; kategoryczny; bezbarwny; wyładowany; zwietrzały; za niski; ryczałtowy; jednolity; płasko; dokładnie; dokładnie za 10 minut; mieszkanie; równina; płaska część; bemol; pracować na wysokich obrotach
2453,B2,illustrated,
2454,A2,pursuant,
2455,B2,preceding,
2456,A2,raise,podnosić; unosić; zbierać; przywoływać; wychowywać; hodować; podnosić; podwyżka
2457,B2,client,klient
2458,B1,counties,
2459,A2,theoretical,teoretyczny
2460,A1,brown,brązowy; piwny; brązowić się; brązowić
2461,A2,novel,powieść; nowatorski
2462,A2,resulted,
2463,A2,dc,prąd stały; Dystrykt Kolumbii
2464,B1,mile,mila
2465,A2,bills,
2466,A2,controls,
2467,A2,el,
2468,A2,license,wydawać zezwolenie licencję; wydawać zezwolenie
2469,B1,visual,wzrokowy; wizualny; wizualna pomoc szkolna; pomoc szkolna; monitor
2470,B1,symptoms,
2471,A2,handling,
2472,A1,slow,wolny; powolny; ociężały umysłowo; niemrawy; wolno; powoli; zwalniać; późnić się 20 minut; późnić się; zwalniać; zwolniony; w zwolnieniu; zwalniać
2473,B1,appeals,
2474,A2,fed,
2475,A2,couple,
2476,A2,falls,
2477,A2,customers,
2478,A1,owners,
2479,A1,pleasure,"radość; przyjemność; z przyjemnością; sprawić komuś przyjemność zrobienia czegoś; ,,To ja dziękuję''"
2480,A2,clay,glina
2481,B1,constructed,
2482,B1,plain,równina; nieozdobny; zwykły; prosty; jasny; oczywisty; po prostu; zwyczajnie; pospolity; zwykła sprawa
2483,B2,wheat,pszenica
2484,A1,seeing,zważywszy; że
2485,B2,stability,stabilność
2486,B2,later,
2487,B1,mutual,wzajemny; wspólny; odwzajemniony
2488,A2,reporting,
2489,A1,drive,prowadzić; zawozić; podrzucać; napędzać; wbijać; przepędzać; doprowadzać; into; do; jazda; przejażdżka; podjazd; powodować; sb; kimś; napęd; entuzjazm; akcja; doprowadzać kogoś do szału; do czego ktoś zmierza; napomykać; sth; o czymś; robić aluzję; sth; do czegoś
2490,A1,middle,środek; talia; pas; środkowy; pośredni; miała około 25 lat; średni wiek; średniowiecze; klasa średnia; Bliski Wschód; drugie imię; pierwszy człon nazwiska
2491,B2,manufacturers,
2492,A1,shop,sklep; warsztat; kupować; iść na zakupy; sprzedawca; załoga; przedstawiciel załogi; wystawa
2493,A1,helped,
2494,B1,aside,na bok; oprócz; z wyjątkiem; apart; słowa na stronie
2495,B1,mere,tylko; sam; sama obecność; ledwo
2496,A2,web,pajęczyna
2497,A2,unknown,nieznany; nieznajomy
2498,A1,stages,
2499,B2,applicant,kandydat; for; na; do
2500,A2,on,
2501,B2,witness,świadek; to sth; czegoś; być świadkiem; stanowić świadectwo czegoś
2502,A2,elsewhere,gdzie indziej; gdziekolwiek
2503,B1,similarly,podobnie
2504,B2,satisfactory,zadowalający
2505,A1,famous,słynny; znany; for; z
2506,A2,twice,dwa razy; dwukrotnie
2507,B2,reactions,
2508,A1,baby,niemowlę; dziecinka
2509,B2,biological,biologiczny
2510,B1,demonstrated,
2511,A2,lee,
2512,A2,complaint,skarga; zażalenie; problem; dolegliwość
2513,B1,limitations,
2514,B2,imports,
2515,A2,framework,obramowanie; konstrukcja; ramy; struktura
2516,B2,mixture,mieszanka; mieszanina
2517,B2,willing,chętny; to do sth; do zrobienia czegoś
2518,A1,pair,para; łączyć się w pary
2519,B1,ocean,ocean
2520,A2,appointment,mianowanie; stanowisko; spotkanie; wizyta; zgodnie z wcześniejszą umową; być umówionym; with sb; z kimś; umawiać się; with sb; z kimś
2521,B1,concepts,
2522,A2,velocity,prędkość
2523,A2,soldiers,
2524,A2,situations,
2525,B1,approaches,
2526,B2,universal,powszechny; uniwersalny
2527,B1,categories,
2528,A2,wants,
2529,A2,independence,niezależność; niepodległość
2530,A2,planned,
2531,A2,linear,linearny; liniowy
2532,A2,over,nad; ponad; na; po; przez; po drugiej stronie; przy; prze-; przewrócić coś; co do; o; przez; podczas; cały; tam; tutaj; tu; zakończyć się całkowicie; zakończyć się; jeszcze raz; od nowa; znowu i znowu
2533,B2,considering,biorąc pod uwagę
2534,B2,cited,
2535,B1,spiritual,duchowy; duchowny; spiritual
2536,A2,rooms,
2537,A2,consequences,
2538,A1,bone,kość; ość; usuwać kości; usuwać ości; kostny; z kości; czuć coś w kościach; nie robić ceregieli; skóra i kości; skóra i kości
2539,A2,angeles,
2540,B1,exposed,
2541,A1,caught,
2542,A2,returns,
2543,B1,transferred,
2544,A1,happen,zdarzać się; wydarzać się; przydarzać się; to sb; komuś; akurat być gdzieś; przypadkowo być gdzieś; tak się składa; tak się złożyło
2545,A2,fort,fort; trzymać miejsce
2546,B1,agreements,
2547,A2,in,
2548,B1,refused,
2549,A2,ireland,Irlandia
2550,A2,requested,
2551,B2,province,prowincja; region; na prowincji
2552,B1,registration,rejestracja
2553,B1,rare,rzadki; krwisty
2554,A1,seat,siedzenie; miejsce; mieścić; usadawiać się
2555,B1,onto,na; do
2556,B2,users,
2557,B1,supposed,domniemany; rzekomy; być zobowiązanym do czegoś; komuś nie wolno czegoś robić
2558,B2,imposed,
2559,A1,joined,
2560,B1,induced,
2561,A1,homes,
2562,A2,shot,
2563,B1,empire,imperium; cesarstwo
2564,B2,practically,
2565,B1,abstract,abstrakcyjny; oderwany; streszczenie; streszczać; wyciągnąć
2566,B1,damages,
2567,A2,q,
2568,A2,stores,
2569,A1,draw,
2570,A1,dog,pies; pies; chodzić ślad w ślad; sb; za kimś; prześladować
2571,B1,formula,formuła; wzór; recepta; przepis; propozycja; mieszanka mleczna; mieszanka
2572,B1,composed,spokojny; opanowany
2573,A2,debate,
2574,A2,permission,zezwolenie
2575,A2,male,samiec; męski osobnik; mężczyzna; męski
2576,A2,mid,środkowy; średni; w powietrzu
2577,B1,arranged,
2578,B1,rocks,
2579,B1,crops,
2580,B1,aspect,aspekt; wystawa; widok; postać
2581,A1,amendments,
2582,B2,operator,operator; telefonista; telefonistka; przedsiębiorca
2583,A2,univ,
2584,B1,turning,przecznica; punkt zwrotny
2585,B1,normally,normalnie; zazwyczaj
2586,A1,heads,
2587,B2,corporations,
2588,A2,ann,
2589,B2,troops,
2590,B1,consequently,czyli; zgodnie z tym
2591,A2,vi,
2592,A2,branches,
2593,A2,ml,
2594,A2,associations,
2595,B2,adjustment,regulacja; dostosowywanie się; to; do
2596,A2,ma,magister nauk humanistycznych; magister
2597,B2,focus,ognisko; centrum zainteresowania; nacisk; on; na; nastawiać ostrość; łapać ostrość; ogniskować; skupiać; nastawiony na ostrość; nie nastawiony na ostrość
2598,A2,ex,
2599,B1,occasion,okazja; sposobność; specjalne wydarzenie; wydarzenie; powodować; wywoływać; okazjonalnie; czasami
2600,A2,mines,
2601,A1,wait,"czekać; for sb; na kogoś; oczekiwać; for sb; kogoś; obsługiwać; on sb; kogoś; oczekiwanie; czatować; for sb; na kogoś; ktoś się nie może doczekać, by coś zrobić; ,,Tylko poczekaj!''; ,,Zobaczysz!''; ,,Chwileczkę''"
2602,A2,realized,
2603,A2,thoughts,
2604,A2,designated,
2605,B2,retirement,emerytura
2606,A1,leaves,
2607,A2,expenditures,
2608,A2,patent,patent; patentować; oczywisty; bezsporny; skóra lakierowana
2609,B1,besides,obok; bez uwzględnienia; poza tym
2610,B1,arrangements,
2611,B1,cattle,bydło
2612,A2,seeking,
2613,B1,furthermore,co więcej; a przy tym
2614,B2,legislature,legislatura
2615,A2,temperatures,
2616,A1,meat,mięso
2617,A2,subsection,
2618,A2,partly,częściowo
2619,A1,magazine,magazyn; miesięcznik
2620,B1,probability,prawdopodobieństwo; możliwość; według wszelkiego prawdopodobieństwa
2621,A1,stands,
2622,B1,commonly,
2623,A2,apparatus,urządzenie
2624,B1,modified,
2625,A2,armed,uzbrojony; with sth; w coś; zbrojny; siły zbrojne
2626,B1,italian,włoski; Włoch
2627,A2,responses,
2628,A1,repeated,
2629,A1,answered,
2630,B2,evolution,ewolucja; rozwój
2631,B2,mortgage,pożyczka; dług hipoteczny; obciążać hipoteką; wpisać dług hipoteczny
2632,B1,infection,zakażenie; infekcja
2633,A1,selling,
2634,B1,improvements,
2635,A2,root,korzeń; podstawa; źródło; pierwiastek; podstawowy; zakorzeniać się; zakorzeniać; grzebać; through; w; around; w; przegrzebywać; through sth; coś; around sth; coś; zakorzeniać się; wykorzeniać; wypłaszać
2636,A1,star,gwiazda; gwiazdka; grać główną rolę; oznaczać gwiazdką; film z X w roli głównej
2637,B1,accurate,wierny; dokładny
2638,B1,extreme,
2639,B1,recognize,rozpoznawać; doceniać; dostrzegać; uznawać; nagradzać
2640,A2,miller,młynarz
2641,B1,incorporated,o osobowości prawnej
2642,B1,option,możliwość; opcja
2643,A1,worker,pracownik; robotnik
2644,B2,salary,pobory; pensja
2645,B1,settled,osiadły; stały; zadomowiony
2646,B2,good,"dobry; niezły; grzeczny; porządny; dobro; artykuły; towary; Dobrze!; jak dobrze, że; jak dobrze; coś dobrze komuś robi; całkiem dużo; całkiem dużo; nie ma co płakać; być dobrym w czymś; być dobrym w; znakomicie; na dobre; prawie; wyrównywać stratę; wyrównywać; dzień dobry; dobry wieczór; Wielki Piątek; dzień dobry; pociąg towarowy"
2647,A1,characters,
2648,B2,readily,ochoczo; skwapliwie; łatwo
2649,A2,jack,podnośnik; walet
2650,B1,conclusions,
2651,A2,creating,
2652,A2,check,
2653,B1,instances,
2654,B1,supplied,
2655,A2,beauty,piękno; piękność; cudo; uroki; urok; atrakcja; of sth; czegoś; moda; modny; miejsce widokowa; miejscowość widokowa; atrakcyjne miejsce
2656,A2,ownership,własność
2657,A1,corn,
2658,B2,naval,morski
2659,B1,compounds,
2660,B2,equations,
2661,A1,shared,
2662,A2,mostly,w większości; przede wszystkim
2663,A1,prince,książę
2664,A2,equivalent,ekwiwalentny; odpowiadający; ekwiwalent; odpowiednik; of sth; czegoś
2665,B1,mineral,minerał; mineralny
2666,A2,weak,słaby; wątły
2667,A2,heating,
2668,A1,streets,
2669,B2,acquisition,nabytek; zdobycz; nabycie
2670,B2,oral,ustny; oralny; doustny; egzamin ustny
2671,A2,centers,
2672,B1,extend,rozpościerać się; rozpościerać; ciągnąć się; rozciągać się; rozciągać; powiększać; przedłużać; wyciągać; przedstawiać; oferować
2673,B1,involves,
2674,A1,sit,siedzieć; siadać; zdawać; zasiadać; on a committee; w komitecie; obradować; znajdować się; być; siadać; przysłuchiwać się; asystować; siadać; podnosić się; nie kłaść się spać; nie kłaść się
2675,B2,peak,punkt szczytowy możliwości; punkt szczytowy; maksimum; szczyt; daszek; szczytowy; dochodzić do szczytu
2676,B1,bulletin,wiadomości; biuletyn
2677,B1,qualified,wykwalifikowany; dyplomowany; z zastrzeżeniami; mieć kwalifikacje; by coś robić
2678,B2,draft,szkic; wstępna wersja; pisać wstępną wersję; przenosić; odkomenderowywać; szybki niskiej jakości; być wcielonym do wojska
2679,A2,vertical,pionowy
2680,B2,originally,
2681,A1,ball,piłka; kłębek; gałka; kłąb; bal; balować; na fali; współpracować; nadać sprawie bieg; łożysko kulkowe; mecz piłki nożnej; nowa sytuacja
2682,B2,exceed,przekraczać
2683,A2,dangerous,groźny; niebezpieczny
2684,B1,report,donosić; zgłaszać; składać raport; składać sprawozdanie; on sth to sb; w sprawie czegoś komuś; skarżyć się; składać doniesienie; to; na; do; zgłaszać się; to; do; for; do; raport; sprawozdanie; świadectwo; odgłos; huk; pogłoski; wieści
2685,B1,stable,stabilny; stajnia
2686,A2,d,
2687,A2,strategies,
2688,A2,attempts,
2689,A2,id,
2690,B1,register,lista; rejestr; rejestrować się; pokazywać; okazywać
2691,B1,funding,
2692,B1,announced,
2693,B2,particles,
2694,B1,evident,oczywisty; widoczny
2695,B1,proceeding,
2696,A2,coverage,
2697,A2,namely,mianowicie; to jest
2698,A2,tested,
2699,B1,unemployment,bezrobocie
2700,A2,continues,
2701,B1,psychological,psychologiczny
2702,B1,enable,pozwalać; umożliwiać
2703,A2,addressed,
2704,A2,publishing,
2705,A1,eat,jeść; żreć; wyżerać; wżerać się w; jeść na mieście; zjadać; wyjadać do końca; wyjadać
2706,A2,cutting,
2707,A2,track,"szlak; tor; ścieżka; bieżnia; ślady; trop; tropić; wiedzieć, co się z kimś dzieje; nie wiedzieć, co się z kimś dzieje; wytropić"
2708,B2,obligations,
2709,A1,begins,
2710,B2,faculty,władze umysłowe i cielesne; wydział uniwersytecki; wydział
2711,B1,partial,częściowy; stronniczy; mieć słabość do czegoś; lubić coś
2712,B2,joint,wspólny; staw; złączenie; udziec; knajpa; pet
2713,A2,ft,
2714,B2,prescribed,
2715,B1,academy,akademia
2716,B2,enterprise,firma; przedsiębiorstwo; interes; przedsięwzięcie; sektor; gospodarka; przedsiębiorczość
2717,B1,chemistry,chemia; właściwości chemiczne
2718,A2,tel,
2719,A2,intensity,intensywność
2720,B2,manufacture,produkować; preparować; produkcja
2721,B1,sharp,ostry; bystry; nagły; dokładnie; dokładnie o 10; za wysoko; za wysoki; podwyższony o pół tonu; Cis; krzyżyk
2722,A1,flowers,
2723,A2,massachusetts,Massachusetts
2724,B1,burden,ciężar; obarczać
2725,A2,repair,naprawa; naprawiać; wynagradzać; w dobrym stanie; w złym stanie
2726,A1,rice,ryż
2727,A2,transactions,
2728,A1,playing,
2729,A2,variable,zmienny; zmienna
2730,B1,poetry,poezja
2731,A1,res,
2732,A1,driven,
2733,B2,accordingly,odpowiednio; wedle zasługi
2734,A2,german,niemiecki; Niemiec
2735,B1,naturally,naturalnie; oczywiście
2736,B1,copyright,prawo autorskie; copyright; wszystkie prawa zastrzeżone
2737,B2,binding,obowiązujący; oprawa; okładka; oblamowanie
2738,B1,developments,
2739,A2,replied,
2740,A1,feelings,
2741,B2,panel,tafla; płyta; tablica; komisja; komitet; panel; panelowy
2742,B1,outstanding,wybitny; znakomity; rzucający się w oczy; zaległy
