external_id,front_text,back_text
1012,repetition,"powtórzenie, powtórka"
1013,conspicuous,"oczywisty, rzucający się w oczy, widoczny, wyraźny"
1014,madame,"pani, szanowna pani"
1015,stack,"stos, sterta, stóg, komin, wieża, układać w stos, układać, ustawiać jeden na drugim"
1016,thailand,Tajlandia
1017,ram,"baran, taran, bijak, suwak, walić, taranować"
1018,gauge,"wskaźnik, miernik, kaliber, rozstaw toru, mierz, mierzyć, oceniać, ustalać, kalibrować"
1019,cavalry,"kawaleria, konnica, kawaleryjski"
1020,quest,"poszukiwanie, wyprawa, zadanie, poszukiwać"
1021,instantly,"natychmiast, bezzwłocznie, natychmiastowo, momentalnie"
1022,excitation,"ekscytacja, pobudzenie, wzbudzenie, podniecenie"
1023,pastor,"pastor, duszpasterz, proboszcz, pasterz"
1024,caribbean,Karaiby
1025,exterior,"zewnętrzny, strona zewnętrzna, zewnętrze, wygląd zewnętrzny, powierzchowność"
1026,ban,"zakazać, zabronić, zakaz"
1027,transparent,przezroczysty
1028,preface,"wstęp, przedmowa"
1029,cox,"sternik, sterować"
1030,predominantly,"przeważnie, głównie"
1031,annuity,"annuita, renta, opłata roczna"
1032,carpenter,stolarz
1033,fulfilled,"spełniony, zaspokojony, zrealizowany"
1034,prescribe,"przepisywać, ordynować, zarządzać, nakazywać, przepisać"
1035,eminent,"znakomity, wybitny, dostojny, godny"
1036,displaced,"wysiedlony, przesunięty, wyparty, przesiedlony"
1037,sensible,"rozsądny, sensowny, praktyczny"
1038,causal,"przyczynowy, sprawczy"
1039,utterly,"całkowicie, kompletnie, zupełnie"
1040,patch,"łata, naszywka, plaster, łatka, poprawka, skrawek ziemi, łatać, naprawiać"
1041,reimbursement,"zwrot kosztów, refundacja, rekompensata"
1042,ether,eter
1043,brigade,brygada
1044,damn,"cholera, cholerny, przeklęty, cholernie, niech szlag trafi, niech diabli wezmą, przeklinać, potępiać, skazywać na piekło"
1045,dept,"dział, departament, wydział, katedra"
1046,layout,"układ, rozmieszczenie, rozplanowanie"
1047,comptroller,"rewident, księgowy, kontroler finansowy"
1048,vendor,"sprzedawca, dostawca, zleceniobiorca, handlowiec"
1049,glands,"gruczoł, gruczoły"
1050,contingent,"delegacja, kontyngent, warunkowy, zależny od, ewentualny, przypadkowy, uwarunkowany"
1051,contraction,"kontrakcja, kurczenie się, skurcz, skurcz porodowy, skrót, forma skrócona"
1052,pin,"szpilka, pinezka, bolec, zawleczka, przypiąć, spiąć, przymocować"
1053,mandate,"mandat, upoważnienie, pełnomocnictwo, zlecenie, polecenie, nakładać obowiązek, upoważniać, zlecać"
1054,resumed,"wznawiać, wznowić, wznowiony"
1055,barley,jęczmień
1056,lever,dźwignia
1057,phd,"doktorat, doktor filozofii"
1058,educators,"wychowawca, wychowawcy, pedagog, pedagodzy, nauczyciel, nauczyciele"
1059,whatsoever,"cokolwiek, jakkolwiek, w ogóle"
1060,opponents,"przeciwnik, przeciwnicy, oponent, oponenci"
1061,deliberate,"zamierzony, rozmyślny, umyślny, celowy, świadomy, rozważny, przemyślany, powolny, niespieszny, deliberować"
1062,medication,"kuracja, leczenie, lek, leki"
1063,rectangular,prostokątny
1064,viscosity,lepkość
1065,originated,"wywodzić się, pochodzić, zapoczątkować, powstał"
1066,calibration,"wzorcowanie, kalibracja"
1067,capitol,"kapitol, budynek parlamentu"
1068,scarce,"rzadki, deficytowy, niedoborowy, trudno dostępny"
1069,traders,"handlarz, handlarze, kupiec, kupcy, trader, traderzy, handlowcy"
1070,trinity,"troistość, trójca, trójka"
1071,dissertation,"dysertacja, praca dyplomowa, praca doktorska"
1072,jaw,szczęka
1073,antigen,antygen
1074,ranch,ranczo
1075,erection,"wzwód, erekcja"
1076,posed,"pozować, zadawać, stawiać, przedstawiać, pozowany"
1077,mate,"kumpel, kolega, towarzysz, partner, małżonek, kojarzyć, łączyć w pary, rozmnażać się"
1078,optimization,optymalizacja
1079,rifle,"karabin, sztucer"
1080,humble,"pokorny, skromny, upokarzać, poniżać"
1081,savage,"dziki, okrutny, brutalny, bestialski, srogi, ostry, dzikus, poturbować, ostro skrytykować, zaatakować brutalnie"
1082,drought,susza
1083,obstruction,"przeszkoda, zator, obstrukcja"
1084,scripture,"Pismo Święte, pismo, pisma, święty"
1085,proximity,"bliskość, sąsiedztwo"
1086,radioactive,"promieniotwórczy, radioaktywny"
1087,retrieval,"odzyskiwanie, odczytywanie, pobieranie, wyszukiwanie"
1088,nomination,"nominacja, nominowanie, wyznaczenie"
1089,offenders,"przestępca, sprawca, wykroczeniowiec, przestępcy"
1090,focal,ogniskowy
1091,viable,"realny, wykonalny, zdolny do życia"
1092,destiny,przeznaczenie
1093,grip,"ściskać, chwytać, uchwycić, dosięgnąć, pasjonować, fascynować, uścisk, chwyt, kontrola, panowanie, zacisk, uchwyt, przyczepność"
1094,limb,"kończyna, konar"
1095,congregation,"zgromadzenie, kongregacja, zebranie"
1096,harsh,"surowy, ostry, szorstki"
1097,communism,komunizm
1098,undergraduate,"student, studentka, student studiów licencjackich"
1099,sail,"żeglować, płynąć pod żaglami, żagiel, rejs, żaglówka, żaglica"
1100,therapist,"terapeuta, terapeutka"
1101,polar,"polarny, podbiegunowy, biegunowy, polar"
1102,openly,"otwarcie, jawnie"
1103,imperative,"imperatyw, tryb rozkazujący, rozkazujący, pilny, konieczny"
1104,tonnage,tonaż
1105,revival,"odrodzenie, ożywienie, renesans"
1106,query,"zapytanie, kwerenda, pytanie, zapytać, pytać, przesłuchać"
1107,apex,"wierzchołek, szczyt, apeks"
1108,altar,ołtarz
1109,advisable,"wskazany, słuszny, celowy, wskazane"
1110,vascular,naczyniowy
1111,prairie,preria
1112,anchor,"kotwica, rzucać kotwicę, kotwiczyć, przywiązywać"
1113,sect,sekta
1114,vacant,"wolny, pusty, nieobsadzony, opróżnić, opustoszeć"
1115,overtime,"nadgodziny, nadgodzina, dogrywka"
1116,compressed,"skompresowany, sprężony"
1117,unstable,"niestabilny, niepewny, chwiejny, labilny"
1118,stiff,sztywny
1119,meantime,"w międzyczasie, tymczasem"
1120,skull,czaszka
1121,quotations,cytaty
1122,fibre,włókno
1123,authentic,"autentyczny, oryginalny, wiarygodny"
1124,flora,flora
1125,forthcoming,"nadchodzący, zbliżający się, nadchodzić, zbliżać się"
1126,unlimited,nieograniczony
1127,confidential,"poufny, zaufany, poufne"
1128,superficial,"powierzchowny, powierzchniowy"
1129,ass,"tyłek, dupa, osioł"
1130,nick,"ksywa, pseudonim, skaleczenie, kraść, aresztować"
1131,preventive,"zapobiegawczy, prewencyjny, profilaktyczny"
1132,stabilization,stabilizacja
1133,clarify,"wyjaśniać, wyjaśnić"
1134,heretofore,"dotychczas, do tej pory"
1135,weed,"chwast, marihuana"
1136,precedent,precedens
1137,battalion,batalion
1138,morphology,morfologia
1139,ceramic,"ceramika, ceramiczny"
1140,misleading,"wprowadzający w błąd, mylący"
1141,subordinate,"podwładny, podrzędny, podporządkować"
1142,reversal,"odwrócenie, zwrot, zmiana kierunku, unieważnienie, uchylenie"
1143,trout,pstrąg
1144,sterling,"funt szterling, nienaganny"
1145,trigger,"spust, cyngiel, wyzwalacz, wyzwalać, wywoływać"
1146,dramatically,dramatycznie
1147,duplicate,"duplikować, kopiować, duplikat, wtórnik, podwójny"
1148,abdominal,brzuszny
1149,disciples,"uczeń, naśladowca, apostołowie, uczniowie"
1150,stained,"poplamiony, zabarwiony, plamić, barwić"
1151,foreman,"nadzorca, brygadzista, przewodniczący ławy przysięgłych"
1152,obey,"słuchać się, być posłusznym, przestrzegać"
1153,sincerely,"szczerze, z poważaniem, z wyrazami szacunku"
1154,contractual,"umowny, kontraktowy, wynikający z umowy"
1155,confession,"wyznanie, przyznanie się, spowiedź"
1156,interactive,"interaktywny, wzajemnie oddziaływać"
1157,enhancement,"ulepszenie, wzmocnienie, uwydatnienie"
1158,loam,"glina, gleba gliniasta"
1159,recorder,"rejestrator, magnetofon, flet prosty, protokolant"
1160,fled,"uciec, uciekać, uciekł"
1161,manipulation,manipulacja
1162,sincere,szczery
1163,alignment,wyrównanie
1164,clergy,"duchowieństwo ,kler"
1165,convergence,"zbieżność, konwergencja"
1166,evolutionary,ewolucyjny
1167,ninth,dziewiąty
1168,deterioration,pogorszenie
1169,corridor,korytarz
1170,sovereign,"monarcha, król, suweren, suwerenny, niezawisły"
1171,distal,"dalszy, dystalny"
1172,presidency,"prezydentura, kadencja, urząd prezydenta"
1173,radial,"radialny, promieniowy"
1174,binary,"binarny, dwójkowy, podwójny, plik binarny"
1175,compelling,"fascynujący, nieodparty, pociągający"
1176,negligible,"nieistotny, pomijalny"
1177,verified,"zweryfikowany, potwierdzony"
1178,refining,"rafinacja, doskonalenie"
1179,surroundings,"otoczenie, środowisko"
1180,wavelength,długość fali
1181,hemisphere,"półkula, półkula mózgowa"
1182,catalyst,katalizator
1183,bilateral,"dwustronny, obustronny"
1184,neural,"neuronowy, neuronalny"
1185,rightly,słusznie
1186,steering,"sterowniczy, sterowy, układ kierowniczy"
1187,booth,"budka, kiosk, stragan, kabina"
1188,imagery,"obrazy, wyobrażenia, symbolika"
1189,barn,stodoła
1190,erroneous,"błędny, fałszywy, mylny"
1191,prestige,"prestiż, renoma"
1192,piston,tłok
1193,evaporation,parowanie
1194,terminology,terminologia
1195,concessions,"ustępstwa, koncesje, przywileje"
1196,cylindrical,"cylindryczny, walcowaty"
1197,messenger,"posłaniec, wysłannik, kurier, komunikator, serwis"
1198,speculation,"spekulacja, domysł, rozważanie"
1199,cooperate,"współpracować, kooperować, współdziałać"
1200,anonymous,anonimowy
1201,analyst,"analityk, analityczka"
1202,freeman,"wyzwoleniec, człowiek wolny"
1203,carved,"rzeźbiony, wyrzeźbiony, rzeźbić"
1204,pathway,"ścieżka, droga, tor, przejście"
1205,microscope,mikroskop
1206,tab,"zakładka, karta, tabulator, klawisz Tab"
1207,muscular,"mięśniowy, umięśniony, rozbudowany"
1208,methyl,metyl
1209,remarkably,"znacząco, wybitnie, niezwykle"
1210,proclamation,"proklamacja, orędzie, obwieszczenie"
1211,pavement,"chodnik, nawierzchnia, bruk, asfalt"
1212,gage,"wskaźnik, miernik, mierz, mierzyć, oceniać, szacować"
1213,cannon,"armata, działo"
1214,reinforcement,"wzmocnienie, zasilenie, wsparcie, umocnienie"
1215,ignorant,"nieświadomy, niedouczony, ciemny"
1216,prey,"ofiara, zdobycz, żerować, polować"
1217,abdomen,brzuch
1218,voluntarily,dobrowolnie
1219,jay,sójka
1220,privileged,uprzywilejowany
1221,decorated,"ozdobiony, dekorowany, dekorować"
1222,identifies,"identyfikować, rozpoznawać, identyfikuje"
1223,finely,"drobno, delikatnie, finezyjnie, dokładnie"
1224,manganese,mangan
1225,overlap,"pokrywać się, nakładać się, zachodzić na siebie, nakładanie, zachodzenie, część wspólna, nakładanie się"
1226,roller,"wałek, walec, rolka, krążek"
1227,resignation,"rezygnacja, ustąpienie, dymisja, pogodzenie się"
1228,inflammatory,"podburzający, zapalny"
1229,contended,"rywalizować, toczyć spór, twierdzić, utrzymywać, spierający się"
1230,clarity,"klarowność, jasność, przejrzystość"
1231,introductory,"wstępny, wprowadzający"
1232,coherent,"spójny, logiczny, zrozumiały, czytelny"
1233,laborers,"robotnik, pracownik fizyczny, robotnicy, pracownicy fizyczni"
1234,outbreak,"wybuch, ognisko"
1235,distortion,"zniekształcenie, dystorsja, odkształcenie"
1236,solicitor,"adwokat, radca prawny, notariusz, pełnomocnik"
1237,aluminium,"aluminium, glin"
1238,malignant,złośliwy
1239,dip,"zanurzenie, zanurzać, spadek, obniżenie, kąpiel"
1240,reluctant,niechętny
1241,vaccine,szczepionka
1242,seizure,"zajęcie, konfiskata, atak, napad, przejęcie, napad padaczkowy"
1243,twisted,"skręcony, pokręcony, zniekształcony, przewrotny"
1244,probate,"poświadczenie, zatwierdzenie testamentu, postępowanie spadkowe"
1245,microwave,"mikrofalówka, mikrofalować, podgrzewać w mikrofali, kuchenka mikrofalowa"
1246,canvas,"płótno, brezent, malarskie płótno"
1247,polarization,polaryzacja
1248,quota,"udział, przydział, limit, kontyngent"
1249,chromosome,chromosom
1250,humidity,"wilgotność, wilgoć"
1251,ammunition,amunicja
1252,marshal,"marszałek, dowodzić, zarządzać"
1253,welsh,"walijski, Walijczyk, wywinąć się od płacenia"
1254,spectral,"spektralny, widmowy"
1255,upright,"pionowy, wyprostowany, uczciwy, prawy"
1256,economists,"ekonomista, ekonomiści"
1257,canon,"kanon, kanonik"
1258,exclaimed,"wykrzyknąć, zawołać, wykrzyczeć, wykrzyknął"
1259,automation,automatyzacja
1260,adolescents,"nastolatek, nastolatka, nastolatkowie, nastolatki"
1261,instructional,"instrukcyjny, instruktażowy, szkoleniowy"
1262,demographic,demograficzny
1263,permissible,"dozwolony, dopuszczalny, możliwy"
1264,obedience,"posłuszeństwo, uległość"
1265,suburban,podmiejski
1266,fulfill,"spełnić, wypełnić, realizować"
1267,hint,"wskazówka, podpowiedź, aluzja, sugerować, zasugerować"
1268,plateau,"płaskowyż, okres stagnacji"
1269,seventeenth,siedemnasty
1270,overlooked,"przeoczony, pominięty, ignorowany"
1271,appropriately,"odpowiednio, właściwie, stosownie"
1272,uptake,"wchłanianie, pobieranie, przyswajanie, zrozumienie"
1273,transcript,"stenogram, transkrypcja, zapis, transkrypt"
1274,trademark,"znak towarowy, znak handlowy, marka, firmowy, rejestrować"
1275,waist,"talia, pas, przewężenie"
1276,inappropriate,"niewłaściwy, nieodpowiedni"
1277,facial,"twarzowy, kosmetyka twarzy"
1278,esteem,"szacunek, estyma, darzyć, doceniać, szacować, oceniać"
1279,pierce,"przebijać, przekłuwać, przeszywać"
1280,tomb,"grób, mogiła, grobowiec"
1281,historically,historycznie
1282,arbor,"altana, pergola, trzpień, oś"
1283,lap,"kolano, okrążenie, etap, pluskać"
1284,dye,"barwnik, barwa, barwić, plamić"
1285,irrelevant,"nieistotny, niezwiązany, niepowiązany"
1286,indispensable,"niezbędny, niezastąpiony, konieczny, nieodzowny"
1287,seismic,sejsmiczny
1288,volatile,"lotny, ulotny, zmienny, nietrwały"
1289,satisfactorily,zadowalająco
1290,moist,"wilgotny, nawilżony"
1291,dilemma,dylemat
1292,militia,"milicja, gwardia obywatelska"
1293,decent,"przyzwoity, porządny"
1294,dosage,"dawka, dawkowanie"
1295,consul,konsul
1296,mistress,"kochanka, gospodyni, mistrzyni"
1297,axes,"siekiery, osie, topór, topory"
1298,kinetic,kinetyczny
1299,attainment,"zdobywanie, zdobycie, osiągnięcie"
1300,auction,"aukcja, licytacja, przetarg, sprzedawać, licytować"
1301,matt,matowy
1302,applicability,"odpowiedniość, stosowność, możliwość zastosowania"
1303,robust,"odporny, krzepki, solidny"
1304,explosive,"materiał wybuchowy, wybuchowy, nerwowy, drażliwy, trudny"
1305,milling,"mielenie, frezowanie"
1306,archaeology,archeologia
1307,metaphor,"metafora, przenośnia"
1308,abolished,"zniesiony, uchylony, zlikwidowany"
1309,mold,"pleśń, matryca, model, forma, wzornik, szablon, pleśnieć, spleśnieć, wzorować się, odlewać, kształtować"
1310,semantic,semantyczny
1311,exile,"wygnanie, emigracja, wygnaniec, emigrant, skazać na wygnanie"
1312,concealed,"ukryty, tajny, ukrywać"
1313,hourly,"godzinny, co godzinę"
1314,buddhist,"buddyjski, buddysta, buddystka"
1315,descendants,"potomek, potomkowie, zstępni"
1316,autonomous,"niezależny, autonomiczny"
1317,scrap,"złom, skrawek, odłamek, fragment, odpad, odpadek, potyczka, bójka, porzucić, skreślić, zrezygnować"
1318,adaptive,"adaptacyjny, adaptatywny, przystosowujący się"
1319,pledge,"obiecać, złożyć zastaw, obietnica, zastaw, depozyt, kaucja, zobowiązanie"
1320,inspected,"skontrolowany, zbadany, sprawdzony, kontrolować, badać, sprawdzać, sprawdzone"
1321,shrugged,"wzruszać ,wzruszyć ramionami, wzruszać ramionami"
1322,prevalent,"powszechny, rozpowszechniony, dominujący"
1323,bachelor,"kawaler, licencjat, bakałarz, nieżonaty mężczyzna, kawalerka, kawalerski"
1324,paradigm,paradygmat
1325,packet,"paczka, pakiet"
1326,uncommon,"rzadki, niepospolity, nietypowy, niecodzienny"
1327,breed,"hodować, rozmnażać się, rasa, typ, rodzaj, gatunek"
1328,fertile,"żyzny, płodny, zapłodniony"
1329,tensile,"rozciągliwy, rozciągalny, ciągliwy, rozciągliwość"
1330,herald,"herold, zapowiadać, zwiastować"
1331,carol,kolęda
1332,terrain,teren
1333,cult,"kult, sekta, kultowy"
1334,baron,baron
1335,petty,"małostkowy, drobny, nieistotny, drobiazgowy"
1336,inflammation,"zapalenie, stan zapalny"
1337,tangible,"namacalny, dotykalny, konkretny, zrozumiały, materialny"
1338,cherry,"wiśnia, czereśnia, kolor wiśniowy, dziewica"
1339,straightforward,"prosty, bezpośredni, szczery, prostolinijny, łatwy, nieskomplikowany"
1340,segregation,"segregacja, oddzielenie, rozdział"
1341,intestinal,jelitowy
1342,pleading,"błaganie, apel, uzasadnieni, przemowa, oświadczenie"
1343,distributors,"dystrybutorzy, rozprowadzający"
1344,cedar,"cedr, cedrowy"
1345,violet,"fiołek, fioletowy"
1346,dominance,"dominacja, dominowanie"
1347,obscure,"niejasny, mało znany, zaciemniać, przysłaniać, przyćmiewać"
1348,ammonium,"amoniak, jon amonowy, kation amonowy, amon"
1349,subsistence,"utrzymanie, środki do życia, podtrzymywanie życia, egzystencja, środki utrzymania"
1350,berry,"jagoda, owoc jagodowy"
1351,disciplinary,dyscyplinarny
1352,permeability,"przenikalność magnetyczna, przepuszczalność"
1353,hostility,"wrogość, niechęć"
1354,diversion,"objazd, urozmaicenie, odwracanie uwagi, rozpraszanie, dywersja"
1355,odds,"szansa, prawdopodobieństwo, kurs, kursy,  przewaga, nierówność, różnica, resztki, sprzeczność"
1356,complementary,"komplementarny, uzupełniający"
1357,intercourse,"kontakt, stosunki, rozmowa, konwersacja, stosunek płciowy"
1358,prototype,"prototyp, pierwowzór, wzorzec, model"
1359,correspondent,"korespondent, sprawozdawca"
1360,diffraction,dyfrakcja
1361,maid,"pokojówka, panna, dziewczyna, sprzątaczka"
1362,terrace,"taras, trybuna, tarasowy"
1363,feminist,"feminista, feministka, feministyczny"
1364,purification,"oczyszczanie, oczyszczenie"
1365,treatise,"traktat, rozprawa"
1366,sulfate,siarczan
1367,elegant,"elegancki, wytworny, dystyngowany"
1368,alternatively,"alternatywnie, ewentualnie, zamiast tego"
1369,endeavor,"starać się, dążyć, usiłować, usiłowanie, dążenie, staranie, wysiłek"
1370,aerial,"antena, antenowy, powietrzny, lotniczy"
1371,caste,kasta
1372,wicked,"nikczemny, niegodziwy, podły, haniebny, szelmowski, grzeszny, świetny, wspaniały"
1373,compensate,"kompensować, wyrównywać, rekompensować, wynagradzać"
1374,spark,"iskra, wywołać, zapoczątkować, rozpętać"
1375,undesirable,"niepożądany, niechciany"
1376,credibility,"wiarygodność, autentyczność"
1377,antenna,"antena, czułek"
1378,groundwater,"woda gruntowa, poziom wód gruntowych"
1379,duct,"kanał, przewód"
1380,polished,"wypolerowany, polerować, lśniący, dopracowany, elegancki"
1381,lecturer,"wykładowca, wykładowczyni"
1382,atlas,atlas
1383,comprehension,"rozumienie, zrozumienie, pojmowanie"
1384,worldwide,"światowy, ogólnoświatowy, na całym świecie"
1385,bolt,"zasuwa, zapadka, śruba, piorun, grom, ucieczka, skok, przesiewać, zaryglować, jeść łapczywie, rzucić się, odskoczyć"
1386,revolt,"rewolta, bunt, buntować się, odrażać, wzbudzać odrazę, odczuwać odrazę"
1387,contends,"twierdzić, utrzymywać, walczyć, rywalizować, twierdzi"
1388,illumination,"oświetlenie, oświecenie"
1389,mediation,"mediacja, pośrednictwo"
1390,latitude,"szerokość geograficzna, swoboda działania, dowolność"
1391,adsorption,adsorpcja
1392,sulphate,siarczan
1393,instinct,"instynkt, odruch"
1394,strand,"brzeg, wybrzeże, pasmo, nić, włókno, osiąść na mieliźnie"
1395,cosmic,"kosmiczny, kosmosowy"
1396,reconciliation,"pojednanie, pogodzenie, uzgodnienie"
1397,yeast,"drożdże, ferment, zakwas"
1398,cholesterol,cholesterol
1399,hereinafter,"poniżej, niżej, w dalszej części dokumentu, dalej w dokumencie"
1400,lest,"aby nie, ażeby nie, żeby nie, na wypadek gdyby"
1401,sludge,"szlam, muł, osad"
1402,nutritional,"odżywczy, żywieniowy, pokarmowy"
1403,newsletter,"biuletyn, newsletter"
1404,omission,"pominięcie, przeoczenie, zaniedbanie"
1405,chorus,"chór, refren"
1406,imitation,"naśladownictwo, imitacja"
1407,premature,przedwczesny
1408,orthodox,"ortodoksyjny, konserwatywny"
1409,mileage,"przebieg, pożytek, korzyść, użytek"
1410,endowment,"dotacja, darowizna, fundusz"
1411,annex,"aneks, załącznik, przybudówka, anektować, zaanektować, przyłączać"
1412,spectroscopy,spektroskopia
1413,sanitation,"higiena, warunki sanitarne, instalacja sanitarna, urządzenie sanitarne"
1414,reciprocal,"wzajemny, odwzajemnić, dwustronny, bilateralny, zwrotny, odwrotność"
1415,punch,"uderzać, cios, bić, dać pięścią, pięść, uderzenie, poncz, dziurkować, dziurkacz, kasować, kasownik, przebijać, przebijak, poganiać"
1416,inasmuch,"ponieważ, jako że, o tyle, o ile, w takim stopniu, w jakim"
1417,fierce,"wściekły, srogi, gwałtowny, zaciekły"
1418,commercially,komercyjnie
1419,aeronautics,aeronautyka
1420,microscopic,mikroskopijny
1421,contradiction,"sprzeczność, zaprzeczenie"
1422,footnote,"przypis, adnotować, umieszczać przypis"
1423,supervisory,nadzorczy
1424,endorsed,"zatwierdzony, poparty, podpisany"
1425,norwegian,"norweski, Norweg, Norweżka, po norwesku"
1426,contaminated,"zanieczyszczony, skażony"
1427,maize,kukurydza
1428,condemnation,"potępienie, skazanie"
1429,coordinator,"koordynator, koordynatorka"
1430,inmates,"więzień, osadzony, więźniowie, osadzeni"
1431,crest,"grzywa, szczyt, grań, grzbiet, kita, pióropusz, czub, klejnot herbowy, fala, grzebień"
1432,thence,"stamtąd, następnie"
1433,amplifier,wzmacniacz
1434,laundry,"pralnia, pranie"
1435,genre,"rodzaj, gatunek, rodzajowy"
1436,tar,"smoła, smołować, smolisty, archiwum tar, archiwizacja za pomocą tar"
1437,unsatisfactory,"niezadowalający, niewystarczający"
1438,fundamentally,"zasadniczo, fundamentalnie"
1439,excise,"akcyza, wycinać, usuwać"
1440,nationwide,"ogólnonarodowy, ogólnokrajowy, ogólnonarodowo, ogólnokrajowo"
1441,gel,żel
1442,pamphlet,"pamflet, broszura"
1443,fidelity,"wierność, dokładność"
1444,sterile,"bezpłodny, niepłodny, jałowy, sterylny"
1445,multiplied,"mnożony, pomnożony, mnożyć"
1446,arena,arena
1447,technically,"technicznie, z technicznego punktu widzenia, właściwie"
1448,aspirations,"aspiracje, dążenia, pragnienia"
1449,excavation,"wydobycie, wykop, wykopalisko, prace wykopaliskowe"
1450,domination,"dominacja, dominowanie"
1451,appellee,"apelowany, strona pozwanej w apelacji, apelujący"
1452,pest,"szkodnik, utrapienie, plaga"
1453,plaza,"plac, rynek, pasaż, centrum handlowe"
1454,prosecutor,"oskarżyciel, prokurator"
1455,unsuccessful,"nieudany, niepomyślny"
1456,porch,"ganek, weranda"
1457,saddle,"siodło, siodełko, antyklina, osiodłać"
1458,cancellation,"anulowanie, odwołanie, unieważnienie"
1459,dale,"dolina, dolinka"
1460,doorway,"otwór drzwiowy, framuga, przejście, wejście"
1461,ounces,"uncja, uncje"
1462,theoretically,teoretycznie
1463,slaughter,"rzeź, ubój, masakra, zabijać, zarzynać"
1464,boulder,głaz
1465,dedication,"poświęcenie, oddanie, dedykacja"
1466,absurd,"absurd, absurdalny, niedorzeczny, bezsens, poczucie absurdu"
1467,proton,proton
1468,decoration,"dekoracja, ozdoba"
1469,parole,"zwolnienie warunkowe, zwalniać warunkowo"
1470,garrison,"garnizon, stacjonować"
1471,lawn,"trawnik, murawa, murawka"
1472,modernization,modernizacja
1473,darling,"kochanie, kochany, kochana, ulubieniec, ulubienica, uroczy"
1474,booklet,"książeczka, broszura"
1475,plague,"dżuma, zaraza, plaga, epidemia, nieszczęście, klęska, dręczyć, nękać"
1476,depletion,"zanikanie, uszczuplenie, zubożenie, wyczerpanie"
1477,venezuela,Wenezuela
1478,communal,"komunalny, gminny, społeczny, wspólny, wspólnotowy"
1479,torture,"tortura, torturować, dręczyć, męczyć, tortury"
1480,imposition,"narzucenie, narzucanie, nałożenie, wymuszenie, nadużycie, nadużywanie, ciężar, danina, podatek, impozycja"
1481,journalism,dziennikarstwo
1482,lengthy,"długi, rozwlekły, przydługi, tasiemcowy"
1483,detached,"odłączony, oderwany, obojętny, bezstronny, wolnostanowiskowy, wolnostojący"
1484,chronicle,"kronika, kronikować"
1485,dissemination,"rozpowszechnianie, rozsiewanie"
1486,archbishop,arcybiskup
1487,susceptibility,"podatność, wrażliwość"
1488,affinity,"podobieństwo, pokrewieństwo, powinowactwo, sympatia, pociąg"
1489,belgian,"belgijski, Belg, Belgijka"
1490,aroused,"pobudzony, wzbudzony, wzbudzać, podniecony"
1491,durable,"trwały, wytrzymały, solidny, odporny"
1492,fraudulent,"oszukańczy, nieuczciwy, fałszywy, podstępny"
1493,orchard,"sad, sad owocowy"
1494,utter,"zupełny, kompletny, absolutny, wypowiadać, artykułować, wymawiać"
1495,compilation,kompilacja
1496,plurality,"liczba mnoga, wielość, większość, pluralizm"
1497,undue,"nadmierny, przesadny, niewłaściwy, nieuzasadniony"
1498,conversely,odwrotnie
1499,retarded,"opóźniony, spowolniony"
1500,upset,"zdenerwować, zmartwić, zasmucić, zdenerwowany, zmartwiony, przygnębiony, rozstrój żołądka, wypadek, nieszczęśliwy wypadek"
1501,anticipation,"przewidywanie, oczekiwanie, antycypacja, podekscytowanie"
1502,nazi,"nazista, nazistowski, hitlerowiec, hitlerowski"
1503,relay,"retransmisja, sztafeta, przekaźnik, retransmitować, przekazywać"
1504,congressman,"kongresmen, kongresman"
1505,modulation,modulacja
1506,scrutiny,"analiza, badanie, kontrola"
1507,turbulent,"burzliwy, niespokojny, buntowniczy, turbulentny"
1508,starch,"krochmal, skrobia, krochmalić"
1509,dim,"ciemny, słabo oświetlony, przytłumiony, nieinteligentny, przyćmić, przytłumić"
1510,physiol,fizjologia
1511,fabrication,"fałszerstwo, fabrykacja, sfałszowanie, zmyślenie, wymysł, wytworzenie, wytwarzanie, produkcja"
1512,asserts,"twierdzi, zapewnia, utrzymuje"
1513,rocket,"rakieta, rukola"
1514,spherical,"sferyczny, kulisty"
1515,convex,wypukły
1516,ambiguous,"wieloznaczny, dwuznaczny, niejasny, niejednoznaczny"
1517,acetate,octan
1518,retrieved,"odzyskać, pobrać, odzyskany, pobrany, odzyskane, odzyskane"
1519,bundle,"pakiet ,tobół, tłumok, tobołek, zawiniątko, paczka, pakunek, wiązka, snop, snopek, zapakować, cisnąć"
1520,chlorine,chlor
1521,crystalline,"krystaliczny, kryształowy, krystalicznie, czysty"
1522,insofar,"o ile, o tyle, o ile, w takim zakresie"
1523,grievance,"krzywda, skarga, zażalenie, pretensja"
1524,colon,"dwukropek, okrężnica, okrężnicowy"
1525,potent,"potężny, mocny, sugestywny, przekonywujący, skuteczny, sprawny, silny"
1526,frankly,"szczerze, otwarcie"
1527,asphalt,"asfalt, asfaltować, asfaltowy, wyasfaltowany"
1528,amid,"pośród, wśród, pomiędzy"
1529,linen,"płótno, pościel, lniany, płócienny, len"
1530,agitation,"poruszenie, niepokój, wzburzenie, ożywienie, agitacja"
1531,abolition,"zniesienie, obalenie, abolicja"
1532,unwilling,"niechętny, oporny"
1533,hose,"wąż, wąż ogrodowy, wąż do gaszenia, pończocha, trykot, polewać wodą"
1534,echo,"echo, odbijać się, powtarzać"
